target,base_group,MaxEStateIndex,MinEStateIndex,MinAbsEStateIndex,BCUT2D_MWHI,BCUT2D_MRLOW,HallKierAlpha,PEOE_VSA1,PEOE_VSA10,PEOE_VSA12,PEOE_VSA2,PEOE_VSA3,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,SMR_VSA1,SMR_VSA3,SMR_VSA6,SlogP_VSA1,SlogP_VSA10,SlogP_VSA3,EState_VSA2,VSA_EState1,VSA_EState4,VSA_EState5,VSA_EState8,NumAliphaticHeterocycles,NumAromaticHeterocycles,RingCount,MolLogP,fr_Ar_NH,fr_NH1,fr_allylic_oxid,fr_ether,fr_imidazole,fr_methoxy
1,-1.213559752,0.163359866,0.954643417,-0.573671208,-0.618013172,-0.405277482,1.003573765,-0.837843922,-0.429137408,-0.49763767,0.143679764,-0.767615937,-0.313732335,1.449315272,0.914537247,-0.427844888,-0.805428631,-0.947097336,-0.985439939,-0.698919335,0.072469348,0.253801373,-0.517327054,-0.050378921,1.120988392,0.326862278,-0.841737232,-0.763505675,0.284995069,1.710845708,-0.31741701,-0.708925369,-0.006789851,0.005500903,-0.250789598,-0.422158527
1,0.824022054,0.189626918,0.690378025,0.039923201,-0.618532321,0.386403164,0.165655755,-0.472011534,0.50265294,-0.49763767,-0.443852908,-0.196043338,-0.313732335,1.501547283,1.571248368,-0.431859544,-0.361932122,-0.947097336,0.261109998,-0.698919335,-0.624487904,-0.517706323,-0.240912268,0.845354121,1.614995596,2.467808845,0.22813439,0.518429779,-0.238779652,2.507321918,-0.31741701,-0.708925369,-0.468499685,0.753623699,-0.250789598,-0.422158527
1,-1.213559752,0.483866299,0.510944198,0.028016448,0.842257051,0.565672939,-0.368179107,-0.020249154,-0.9463765,-0.49763767,0.143679764,-0.767615937,-0.313732335,-0.155197623,0.90330974,-0.402112848,-0.805428631,0.163983034,0.35887008,0.566278118,-1.190581857,-0.501095347,-0.780950478,0.927428376,0.019902606,-0.240323814,0.22813439,-0.763505675,0.284995069,0.696180026,-0.31741701,0.167564178,-0.468499685,-0.742621893,-0.250789598,-0.422158527
1,-1.213559752,-0.037755963,0.321764796,-0.305565528,-0.63187857,-0.297972719,0.773822053,-0.020530549,-0.456314764,-0.49763767,-0.468022432,-0.196043338,-0.313732335,0.926031461,-0.749333502,0.308809555,-0.805428631,-0.947097336,-0.985439939,-0.698919335,-0.345157808,0.331179274,-0.780950478,-0.643985432,-0.180185161,-0.232186568,-0.841737232,-0.763505675,-1.286329094,-0.103851006,-0.31741701,-0.708925369,-0.006789851,-0.742621893,-0.250789598,-0.422158527
1,-1.213559752,-0.067545092,0.728478417,-0.794603587,-0.621070065,-0.270507107,0.740035036,-0.443462001,0.992714676,-0.49763767,-0.468022432,-0.767615937,-0.313732335,0.48886779,-0.131482355,-0.406127504,-0.805428631,-0.947097336,-0.362164971,-0.698919335,-0.29045533,0.250302276,-0.507150831,-0.097383722,0.832909237,1.090570905,0.22813439,-0.763505675,-0.238779652,0.954933674,-0.31741701,-0.708925369,-0.468499685,0.005500903,-0.250789598,-0.422158527
0,0.824022054,-0.248570019,0.159509593,-0.40420837,0.842345207,-0.384819852,0.246744594,-0.03284141,-0.9463765,-0.49763767,-0.468022432,-0.196043338,-0.313732335,0.528036983,-1.015451733,-0.072383686,-0.805428631,-0.156703154,-0.285858532,0.566278118,0.638563301,-0.868270318,-0.582758558,-0.055174582,-0.568028619,-1.212706926,-0.841737232,-0.763505675,-0.762554373,-0.09489713,-0.31741701,0.167564178,-0.468499685,0.005500903,-0.250789598,-0.422158527
0,-1.213559752,-0.796450762,0.870671501,-0.298197261,-0.639241637,0.11019689,1.071147799,-0.414912468,-0.459173247,-0.49763767,-1.079724628,-0.767615937,-0.313732335,-0.805275793,1.061945267,-0.714139282,-0.805428631,-0.947097336,-0.985439939,-0.698919335,-0.624487904,-0.52120542,-0.780950478,0.333765371,1.119672424,-0.623739318,-0.841737232,-0.763505675,0.284995069,-0.227690682,-0.31741701,-0.708925369,-0.468499685,-0.742621893,-0.250789598,-0.422158527
0,0.824022054,0.118960552,1.038019847,0.222920576,0.842257006,-1.456728005,0.185927965,-0.390894662,-0.9463765,0.980411173,-1.079724628,-0.172454894,-0.313732335,-0.155197623,-0.792427597,-1.095195331,-0.332317205,-0.046084828,-0.285858532,-0.066320608,-1.190581857,-0.859833231,-0.740334891,0.309378912,0.391773126,-1.047524911,0.22813439,-0.763505675,-0.238779652,-0.521030345,-0.31741701,0.167564178,-0.468499685,-0.742621893,-0.250789598,-0.422158527
0,-1.213559752,-0.008448809,0.184124009,-0.439368899,-0.636789822,-0.393071717,0.935999732,-0.809294389,-0.471753566,-0.49763767,0.143679764,-0.767615937,-0.313732335,-0.321621434,0.919905147,-0.402112848,-0.805428631,-0.947097336,-0.985439939,-0.698919335,-0.345157808,0.219301275,-0.780950478,-0.297181253,0.719182354,0.533639687,-0.841737232,-0.763505675,0.284995069,-0.05159779,-0.31741701,-0.708925369,1.378339654,-0.742621893,-0.250789598,-0.422158527
0,-1.213559752,0.902480484,-0.627785275,-0.740625563,-0.610622822,-0.803414391,-0.543871593,2.552888418,1.607377197,0.20025111,1.367084155,-0.196043338,-0.313732335,1.440990649,1.808914708,3.288415979,-0.369412935,1.776531027,-0.985439939,-0.698919335,3.428741203,3.741040637,0.737226078,-0.230686737,-2.960569827,1.463178561,2.367877633,-0.763505675,0.284995069,0.925176514,-0.31741701,-0.708925369,2.301759324,3.746114882,-0.250789598,3.166188951
0,-1.213559752,0.838927639,-0.676856436,-0.77674935,-0.608924944,-0.94228486,-0.118155184,2.187056031,1.090138105,0.20025111,0.755381959,-0.196043338,0.908009424,0.416081902,1.418800165,2.624943,-0.369412935,0.900619363,-0.985439939,-0.698919335,2.588402023,2.06648265,0.489261231,-0.117995131,-2.881731512,1.512812144,2.367877633,-0.763505675,0.284995069,0.231050678,-0.31741701,-0.708925369,1.378339654,2.997992086,-0.250789598,3.166188951
0,0.824022054,-1.327447742,1.063203742,0.463531547,4.265266274,1.898159157,-0.685777063,0.015593209,0.412832119,0.928783375,-1.079724628,-0.767615937,-0.313732335,-1.307632422,0.80220575,-1.095332524,0.081564388,-0.214586642,1.091850636,1.242414913,-1.190581857,-0.10408277,-0.506528339,2.437290141,0.661685393,-0.346981168,-0.841737232,0.518429779,-0.238779652,0.265975248,-0.31741701,0.167564178,-0.468499685,0.005500903,-0.250789598,-0.422158527
0,0.824022054,0.489017845,0.77125775,-0.798699504,-0.417756651,0.637415556,-0.145184798,-1.203676309,0.039505084,-0.49763767,0.170567288,0.279175795,-0.313732335,1.273715247,-0.431748092,-0.813835274,0.06660276,1.222090984,-0.985439939,0.277758117,-1.190581857,-0.102034194,0.368804255,0.424097734,-0.042487931,-0.166030867,0.22813439,-0.763505675,0.284995069,0.56345775,-0.31741701,-0.708925369,-0.468499685,-0.742621893,-0.250789598,-0.422158527
0,0.824022054,0.561307535,0.909145997,-0.66578876,0.842257052,0.460227235,-0.530356786,-0.105686295,-0.478901241,-0.49763767,-0.468022432,-0.767615937,-0.313732335,-0.409246599,-0.104328234,-0.783843598,1.4083046,0.679220013,-0.340711326,-0.029918628,-1.190581857,-0.491928046,-0.526880518,0.569695095,0.136979359,0.099394888,0.22813439,1.800365233,0.80876979,-0.004013063,-0.31741701,-0.708925369,-0.468499685,-0.742621893,-0.250789598,-0.422158527
0,-1.213559752,-0.570328024,0.411098051,2.121971957,-0.624123241,-0.323647548,0.388650064,-0.443462001,-0.459173247,-0.49763767,-0.468022432,-0.767615937,-0.313732335,-0.369232037,-0.620624721,-0.406127504,-0.805428631,-0.475804324,-0.362164971,-0.698919335,-0.767869833,-1.305379516,-0.561305865,-0.377646663,-0.043341447,-0.748248781,-0.841737232,-0.763505675,-0.762554373,-0.482809323,-0.31741701,-0.708925369,-0.468499685,0.005500903,-0.250789598,0.773957299
0,0.824022054,0.330819427,0.329802869,-0.837074811,-0.618837227,-0.375176546,0.631916583,0.377779181,0.077572869,0.214730616,0.822012444,-0.196043338,-0.313732335,-0.294952929,0.425955025,0.261360131,0.10369849,-0.509141503,0.468575668,-0.698919335,0.495181373,0.694388133,-0.563723619,1.105800936,-0.337970792,1.213645921,0.22813439,-0.763505675,-0.762554373,-0.639747156,-0.31741701,0.167564178,-0.468499685,0.005500903,-0.250789598,-0.422158527
0,0.824022054,0.1517207,0.591740502,-0.287144871,-0.617710948,-0.331035814,-0.503327173,0.413621544,0.572118839,-0.49763767,0.16892433,-0.196043338,-0.313732335,0.334568252,-0.148556108,-0.098115726,-0.805428631,-0.513259672,1.146703431,-0.698919335,0.232255351,1.129498079,-0.312833109,3.240456901,0.007858719,-0.935947964,-0.841737232,-0.763505675,-0.238779652,-0.486239414,-0.31741701,-0.708925369,-0.468499685,0.753623699,-0.250789598,-0.422158527
0,0.824022054,0.270491083,0.601925624,-0.650844215,-0.640278258,0.579314098,-0.320877284,-0.013756442,0.012263588,0.157039906,0.143679764,-0.767615937,-0.313732335,0.768106969,-0.458902213,-0.735856666,-0.361932122,-0.594658986,0.428460036,-0.066320608,-0.235752852,0.571616843,-0.780950478,0.030327268,-0.004393847,1.334923029,-0.841737232,0.518429779,-0.238779652,0.427946853,1.954620538,1.044053725,-0.468499685,-0.742621893,-0.250789598,-0.422158527
0,0.824022054,-0.299986423,0.958963669,-0.532394828,0.842257078,-0.236215709,0.307561224,-0.414631074,-0.453381311,0.214730616,0.157123526,-0.767615937,-0.313732335,-0.155197623,-0.217068516,-1.091317868,0.019764046,1.89933369,0.35887008,0.580790807,0.364318074,-0.903237431,-0.5274941,0.353786143,0.606322278,-0.092907158,1.298006011,0.518429779,0.80876979,-0.138686483,-0.31741701,0.167564178,-0.468499685,-0.742621893,-0.250789598,-0.422158527
0,-1.213559752,-0.05630126,0.8436079,-0.494732043,-0.616547199,-0.471007349,1.003573765,-0.837843922,-0.471753566,-0.49763767,0.143679764,-0.767615937,-0.313732335,-0.556594835,1.081299939,-0.427844888,-0.805428631,-0.947097336,-0.985439939,-0.698919335,0.072469348,0.219564474,-0.515551685,-0.039521049,2.354514408,-0.096364402,0.22813439,-0.763505675,1.856319232,0.0826658,-0.31741701,-0.708925369,-0.006789851,0.005500903,-0.250789598,-0.422158527
0,-1.213559752,-0.574085615,0.340018256,-0.057880369,-0.637937817,-0.048130032,0.773822053,-0.414912468,0.015449687,-0.49763767,-1.079724628,-0.767615937,0.879116353,-0.576319245,0.878108822,-0.714139282,-0.805428631,-0.947097336,-0.985439939,-0.698919335,-0.624487904,-0.936744117,-0.780950478,-0.091081417,2.028861964,-0.643901604,-0.841737232,-0.763505675,0.284995069,-0.226176096,-0.31741701,-0.708925369,-0.468499685,-0.742621893,-0.250789598,-0.422158527
0,-1.213559752,-0.071792755,0.365364764,-0.438231201,0.58318864,-0.323379015,0.449466694,-0.809294389,-0.9463765,0.19978487,0.143679764,-0.767615937,1.791566361,-0.134631941,-1.175221038,-0.402112848,-0.805428631,-0.947097336,-0.985439939,-0.698919335,-0.767869833,-0.911674519,-0.780950478,-0.441582715,-0.445908301,-0.762385654,-0.841737232,0.518429779,-0.762554373,-0.424586856,-0.31741701,-0.708925369,-0.468499685,-0.742621893,-0.250789598,-0.422158527
0,0.824022054,-0.140659158,0.812595124,0.035663069,-0.619591043,-0.342822071,0.848153489,-0.42722333,-0.9463765,-0.49763767,-0.468022432,-0.767615937,-0.313732335,0.113675713,-0.975143495,-0.761588706,-0.332317205,-0.04196666,-0.285858532,-0.698919335,-0.350242676,-0.084826437,-0.569974927,-0.303938319,0.022165247,-0.885929596,0.22813439,-0.763505675,-0.762554373,-0.906537018,-0.31741701,0.167564178,-0.468499685,0.005500903,-0.250789598,0.773957299
0,0.824022054,-2.820579316,1.218373572,1.946048984,-0.62412599,0.205455753,1.071147799,-0.459419278,-0.459173247,-0.49763767,-1.079724628,-0.767615937,-0.313732335,-0.576417019,0.501777236,-1.095332524,-0.369412935,0.425208183,-0.362164971,-0.698919335,-0.147073402,-1.305379516,-0.545893012,0.555454164,0.894244708,-0.832424182,0.22813439,-0.763505675,0.284995069,-0.328277008,-0.31741701,-0.708925369,-0.468499685,0.005500903,-0.250789598,0.773957299
0,0.824022054,-2.580083225,0.937338533,-0.739004847,-0.622463573,0.453700104,0.652188793,-0.459419278,-0.429137408,-0.49763767,-1.079724628,-0.767615937,-0.313732335,1.038368541,-0.965895782,-1.095332524,-0.369412935,0.859045848,-0.985439939,-0.698919335,-0.772954701,-0.889840819,-0.521199567,0.141235852,0.147934156,-0.755583798,-0.841737232,-0.763505675,-0.762554373,-0.341284629,-0.31741701,-0.708925369,-0.468499685,0.005500903,-0.250789598,-0.422158527
0,-1.213559752,-0.116037356,-1.139172397,0.357706935,0.590446064,-0.306839049,0.138626141,-0.837843922,-0.38652125,-0.49763767,-1.079724628,0.80747002,-0.313732335,0.334568252,-1.032525486,-0.175632732,-0.805428631,-0.094460174,-0.985439939,-0.698919335,0.517062139,-0.115963516,0.422214773,0.30262381,0.009978636,-1.043160107,0.22813439,-0.763505675,-0.238779652,-0.696098663,-0.31741701,-0.708925369,-0.468499685,0.005500903,-0.250789598,-0.422158527
0,-1.213559752,-0.24274602,0.351056678,-0.210988636,-0.637946495,-0.241880201,1.037360782,-0.809294389,-0.471753566,-0.49763767,-0.468022432,-0.767615937,0.879116353,-0.59539482,0.713627049,-0.735856666,-0.805428631,-0.947097336,-0.985439939,-0.698919335,-0.767869833,-0.936744117,-0.780950478,-0.507233257,2.356330451,-0.640486388,-0.841737232,-0.763505675,0.284995069,-0.279676617,-0.31741701,-0.708925369,-0.006789851,-0.742621893,-0.250789598,-0.422158527
0,0.824022054,0.576988829,0.407192762,-0.756323171,-0.618210207,-0.327587804,-2.375127891,2.305744761,1.101522238,2.351835477,1.367084155,0.375529262,-0.313732335,1.974263887,1.873713227,1.236859545,1.012825613,1.892845071,2.457614302,2.265453994,1.812935056,2.300187587,-0.375917084,1.234609486,-0.458701939,1.845504566,2.367877633,-0.763505675,1.332544511,1.588876992,-0.31741701,2.797032819,-0.468499685,0.753623699,-0.250789598,1.970073125
0,-1.213559752,-0.22945144,0.628656569,0.564361921,0.585744425,-0.250695456,-0.043823748,-0.077629614,1.549711444,0.214730616,0.822012444,-0.767615937,-0.313732335,-0.383573611,0.939410449,0.257345475,-0.332317205,-0.509141503,0.960691405,-0.165630761,0.364318074,-0.189169343,-0.249551013,0.765048827,0.820650984,0.555762615,1.298006011,-0.763505675,0.284995069,0.113117888,-0.31741701,0.167564178,-0.468499685,0.753623699,-0.250789598,-0.422158527
0,0.824022054,-3.389473115,1.31677503,2.886192295,-0.725971425,1.387032901,1.158994042,-1.203676309,-0.9463765,-0.49763767,0.18129305,-0.767615937,-0.313732335,-1.073032326,-0.529927878,-1.425061685,0.074083574,-0.046084828,-0.985439939,-0.698919335,-1.190581857,-1.305379516,-0.780950478,-0.199919458,0.147934156,-0.840319024,0.22813439,0.518429779,-0.762554373,-1.012112569,-0.31741701,-0.708925369,-0.468499685,-0.742621893,-0.250789598,-0.422158527
0,-1.213559752,0.390553156,0.159821795,-0.760590695,-0.602602758,-0.557600516,0.854910893,0.316752306,-0.38652125,-0.49763767,0.143679764,-0.767615937,-0.313732335,0.194442753,0.082116846,0.612806677,-0.805428631,-0.509141503,-0.985439939,-0.698919335,0.490096505,1.05928277,-0.240225326,-0.986146315,0.158647056,0.039792208,0.22813439,-0.763505675,0.80876979,-0.62522495,-0.31741701,-0.708925369,1.378339654,0.753623699,-0.250789598,-0.422158527
0,-1.213559752,1.901003218,-0.338346168,-0.424666769,-0.41743755,-0.629345982,0.834638683,-0.020530549,0.088101685,-0.49763767,0.143679764,-0.244220071,-0.313732335,-0.321621434,0.099190599,0.614422761,-0.805428631,-0.509141503,-0.985439939,-0.210580609,-0.345157808,-0.071693023,-0.061094522,-2.333295599,-0.679438093,-0.196312789,-0.841737232,-0.763505675,0.284995069,-0.990997459,-0.31741701,-0.708925369,1.378339654,-0.742621893,-0.250789598,-0.422158527
0,0.824022054,-0.741219131,0.33751514,0.400116318,0.842257031,-0.338958993,0.4629815,-0.443462001,-0.38652125,-0.49763767,0.170567288,-0.196043338,-0.313732335,0.783202762,-1.032525486,-0.406127504,0.06660276,2.098002648,-0.985439939,-0.698919335,-0.350242676,-0.444294535,-0.560855322,0.17815105,-0.212314156,-0.14298761,0.22813439,-0.763505675,-0.238779652,-0.433050719,-0.31741701,-0.708925369,-0.468499685,0.005500903,-0.250789598,-0.422158527
0,0.824022054,0.958486698,0.291687922,-0.756770556,-0.645563793,-0.353812806,-0.874984355,0.8172307,1.072040732,2.33688973,3.226360266,-0.173459411,-0.313732335,1.004931976,0.490275197,0.577401221,2.410025789,-0.513259672,1.812885689,-0.698919335,0.922978266,1.104313429,-0.780950478,-0.85249403,-1.102768349,0.469952275,0.22813439,0.518429779,0.80876979,-0.745901813,-0.31741701,2.797032819,-0.468499685,-0.742621893,-0.250789598,-0.422158527
0,0.824022054,-2.560637522,1.324406949,2.95910887,0.842257031,3.803757851,0.814366473,-0.382435126,-0.011425981,-0.49763767,-0.442777865,-0.767615937,-0.313732335,-0.858997913,-1.410278744,-1.425061685,0.446036758,0.273016342,0.413722875,-0.066320608,-1.190581857,-1.305379516,-0.422750588,0.13837669,0.436201265,-0.758551818,0.22813439,0.518429779,-0.238779652,-1.071136875,-0.31741701,1.044053725,-0.468499685,-0.742621893,-0.250789598,-0.422158527
0,0.824022054,-2.471441967,0.991120556,-0.225162775,0.583181955,0.952203344,0.517040727,-0.42722333,0.058065845,-0.49763767,-1.079724628,-0.767615937,1.791566361,0.334568252,-0.583311518,-1.095332524,-0.332317205,-0.046084828,0.337416436,-0.698919335,-1.190581857,-0.889840819,-0.510044595,-0.643985432,0.523036784,-0.896453655,-0.841737232,0.518429779,-0.238779652,0.2274424,-0.31741701,0.167564178,-0.468499685,0.005500903,-0.250789598,-0.422158527
0,-1.213559752,-0.754302441,-1.244579847,-0.546648602,0.591485563,1.223644031,1.638769677,-1.203676309,-0.9463765,-0.49763767,-0.012342127,-0.767615937,-0.313732335,-1.307632422,-1.386211604,0.329212583,-0.805428631,0.758176988,-0.985439939,-0.698919335,1.331160772,-0.405828324,1.3861165,-0.643985432,0.147934156,-1.063041057,-0.841737232,-0.763505675,-1.810103816,-1.9606443,-0.31741701,-0.708925369,-0.468499685,-0.742621893,-0.250789598,-0.422158527
0,0.824022054,-3.373166337,1.564132011,5.24948056,-0.752084149,3.116781519,1.158994042,-0.793055717,-0.9463765,-0.49763767,-0.443852908,-0.767615937,-0.313732335,-1.073032326,-1.171013509,-1.425061685,0.111179304,-0.046084828,-0.285858532,-0.698919335,-0.624487904,-1.305379516,-0.780950478,-0.268201221,0.147934156,-0.884749196,-0.841737232,0.518429779,-1.286329094,-1.459717267,-0.31741701,0.167564178,-0.468499685,-0.742621893,-0.250789598,-0.422158527
0,-1.213559752,0.030713276,-0.059295367,-0.411707955,-0.635644328,-0.489006394,1.057632992,-0.020530549,0.088101685,-0.49763767,0.143679764,-0.767615937,-0.313732335,-0.556594835,0.478569343,0.308809555,-0.805428631,-0.509141503,-0.985439939,-0.698919335,-0.345157808,0.665577773,-0.780950478,-1.046605253,0.202573401,-0.398285792,-0.841737232,-0.763505675,0.284995069,-1.041825182,-0.31741701,-0.708925369,-0.006789851,-0.742621893,-0.250789598,-0.422158527
0,-1.213559752,-1.021387025,-0.060460835,4.323892299,-0.583914288,-2.826839893,0.138626141,-0.082841741,0.173334,-0.49763767,-1.079724628,-0.767615937,5.321108428,-1.307632422,-1.822179508,0.647386279,-0.805428631,-0.071185671,-0.985439939,-0.698919335,0.088941141,-1.305379516,-0.780950478,-0.643985432,0.147934156,-1.416107346,-0.841737232,-0.763505675,-1.810103816,-2.28988856,-0.31741701,-0.708925369,-0.468499685,-0.742621893,-0.250789598,-0.422158527
0,0.824022054,-0.85067004,0.556723751,0.16720191,-0.620512406,1.294999176,-0.206001427,0.638077884,-0.9463765,-0.49763767,-1.079724628,-0.767615937,-0.313732335,-0.302919163,0.695694049,-0.106145038,-0.369412935,2.272924882,1.507659936,-0.698919335,-0.147073402,-0.902507218,0.140624115,-0.11957324,1.314281276,0.116279054,-0.841737232,-0.763505675,-0.762554373,0.433328088,-0.31741701,-0.708925369,-0.468499685,2.24986929,-0.250789598,4.362304777
0,0.824022054,1.960718857,0.236079322,-0.566286623,-0.417353188,-0.324034903,-3.327921758,3.364427706,3.025433135,0.927098903,0.143679764,4.180821646,-0.313732335,-0.838432229,2.429197405,2.756896263,2.78681165,3.323034079,1.703180101,4.074548899,1.325350817,1.899571939,3.569707047,0.142689943,-1.176817569,-0.164281771,3.437749254,1.800365233,3.427643395,2.373076146,4.226658085,2.797032819,-0.468499685,2.24986929,4.99650045,4.362304777
0,0.824022054,0.440657772,0.315530729,-0.794501219,0.585744337,-0.455769525,-0.780380709,0.755037119,1.588691879,0.321547947,1.380527917,0.992269716,6.08110681,-0.873275982,-0.486466243,0.9061125,0.99069151,0.735901537,0.468575668,-0.12814443,1.76202822,0.208255125,-0.339657338,1.978714747,-0.735267663,0.157239162,1.298006011,1.800365233,0.284995069,-0.811732847,-0.31741701,0.167564178,-0.006789851,0.753623699,-0.250789598,-0.422158527
0,0.824022054,1.361871669,-2.238901592,0.039626277,-0.396972812,-0.326030375,-1.469635847,-0.03284141,-0.453435708,-0.49763767,1.309049756,0.850748395,-0.313732335,0.569168349,-0.340218594,1.121938525,0.480484353,-0.04196666,1.817557746,1.742774296,0.930707068,1.996448893,2.584610524,-2.039816828,-1.173806532,-1.046031566,-0.841737232,0.518429779,0.284995069,0.630197534,-0.31741701,0.167564178,-0.468499685,0.005500903,-0.250789598,0.773957299
0,-1.213559752,0.022016104,0.307498204,-0.058167555,-0.611542726,-1.254493945,-0.37493651,-0.061390943,-0.9463765,-0.49763767,0.210692039,0.375529262,-0.313732335,-0.603832133,-1.352064098,0.244591935,-0.332317205,-0.004511313,-0.285858532,-0.066320608,0.490096505,0.219340487,-0.368673012,-0.254473973,-0.76058871,-0.431684528,0.22813439,-0.763505675,-0.762554373,-0.866311397,-0.31741701,0.167564178,0.454919984,0.753623699,-0.250789598,1.970073125
0,-1.213559752,0.19697125,0.249371384,-0.364541742,-0.611551142,-1.25177027,-0.719564079,-0.061390943,0.050675184,-0.49763767,0.210692039,0.375529262,-0.313732335,-0.838432229,-0.928129763,0.244591935,-0.332317205,-0.475804324,-0.285858532,-0.066320608,0.490096505,0.228434723,-0.350082506,-0.562099812,-0.86345825,-0.112431124,0.22813439,-0.763505675,-0.762554373,-0.740565125,-0.31741701,0.167564178,0.454919984,0.753623699,-0.250789598,0.773957299
0,0.824022054,0.538968734,-2.273393956,-0.57644956,-0.396670519,-0.674224736,-0.422238333,-0.472011534,0.040113815,-0.49763767,0.18129305,0.935183213,-0.313732335,-0.838432229,-0.179616634,1.37368908,0.981490207,-0.07530384,-0.236785255,2.719451748,1.31076414,0.778170583,3.710458977,-1.721343729,0.054537917,-0.722539575,0.22813439,0.518429779,0.284995069,0.370526226,4.226658085,1.044053725,-0.468499685,0.753623699,-0.250789598,-0.422158527
0,0.824022054,0.917865546,0.096253562,-0.225850585,-0.417857134,0.456538059,0.131868738,0.332472253,0.018001128,0.157039906,-0.468022432,0.327352529,-0.313732335,-1.307632422,-1.175221038,-0.43024346,0.074083574,1.113057676,1.073188649,0.422018118,-0.613561151,-0.559960278,-0.090650689,-0.640130005,-0.554339535,-0.041816749,0.22813439,0.518429779,-0.238779652,-1.270483115,-0.31741701,0.167564178,-0.468499685,-0.742621893,-0.250789598,-0.422158527
0,0.824022054,0.438382835,-1.451186859,-0.375792697,-0.405690641,-0.882490596,-0.949315792,0.332990977,-0.453381311,0.214730616,-0.468022432,0.398113189,1.316912395,-0.369232037,0.25635127,0.868571888,-0.361932122,-0.594658986,0.960691405,0.924869533,-0.29045533,0.25832183,0.740301961,-0.057718823,-0.332964343,-0.718218092,0.22813439,0.518429779,0.80876979,0.279169965,-0.31741701,0.167564178,-0.468499685,0.753623699,-0.250789598,-0.422158527
0,0.824022054,1.225249733,-1.483229461,-0.72915293,-0.405688373,-0.88249005,-0.45602535,1.474476224,-0.453435708,0.214730616,-0.468022432,-0.244220071,1.316912395,-0.53751926,-0.373533446,1.551363679,-0.399027852,0.281252678,0.960691405,1.398695571,0.763979879,0.759938714,1.465859838,-0.743313254,-0.434422758,-0.516244958,0.22813439,0.518429779,0.80876979,-0.322975957,-0.31741701,0.167564178,-0.468499685,0.753623699,-0.250789598,-0.422158527
0,-1.213559752,-0.400939277,-1.325171518,-0.4932647,0.590858712,-1.251706343,-0.003279328,-0.837843922,-0.459173247,0.711107462,0.813151814,0.23589742,-0.313732335,-0.603832133,-1.204328361,-0.166668889,-0.805428631,-0.21939861,0.259166817,0.566278118,-0.306874936,-0.139612478,0.518052432,-0.664581861,0.341476556,-1.081850873,-0.841737232,-0.763505675,-0.762554373,-0.606604452,-0.31741701,0.167564178,-0.468499685,0.005500903,-0.250789598,-0.422158527
0,0.824022054,0.974745376,-2.184569254,0.059260916,0.579989928,-0.322979538,-0.665504853,-0.414631074,0.530217676,-0.49763767,0.768825722,0.349936456,-0.313732335,-1.307632422,0.070365082,0.464878774,0.111179304,0.16968622,1.003598695,2.519633024,-0.223334344,0.195759632,1.564404222,-1.804470152,-0.647011453,-1.081850873,0.22813439,0.518429779,0.284995069,-0.262267788,-0.31741701,0.167564178,-0.468499685,-0.742621893,-0.250789598,-0.422158527
0,0.824022054,0.527113396,0.341638995,0.432928061,0.585739533,-0.378477016,0.064294705,0.284837752,-0.459173247,-0.49763767,0.143679764,-0.767615937,1.870509417,-0.369232037,-0.330970881,-0.098115726,-0.369412935,1.651025047,0.282563642,-0.066320608,0.072469348,-0.54583828,-0.318573055,-0.072925256,0.168554561,-0.578128039,0.22813439,-0.763505675,-0.238779652,-0.334914458,-0.31741701,-0.708925369,-0.468499685,0.753623699,-0.250789598,0.773957299
0,0.824022054,0.887629709,-2.079351329,-0.412943132,0.842257081,-0.320406805,-0.847954742,0.394017853,1.003463977,-0.49763767,0.167849288,0.327352529,-0.313732335,-0.858997913,-0.586477215,0.794607936,0.111179304,0.224954207,1.736579251,3.052921597,-0.646046368,0.639420657,1.727491451,-1.118621076,-0.242406893,-1.081850873,-0.841737232,0.518429779,-0.238779652,0.698701367,-0.31741701,1.920543272,-0.468499685,0.005500903,-0.250789598,-0.422158527
0,0.824022054,1.569235117,-1.822574121,-0.041268377,0.5908892,-0.341940837,-1.341245184,1.093486679,1.58140958,3.619800963,1.357841735,3.042574806,-0.313732335,0.19981077,0.522797217,2.707509868,1.883995877,-0.07530384,1.658329632,1.787724144,2.318677278,0.769733495,3.68793795,-1.922969725,-3.535157144,0.030540516,1.298006011,0.518429779,1.856319232,-0.117393186,-0.31741701,1.920543272,-0.006789851,1.501746494,-0.250789598,-0.422158527
0,0.824022054,0.672995294,-1.981410804,-0.618117791,0.8422572,-1.248756476,-1.942654079,0.701951055,0.988500454,-0.49763767,1.447540192,1.392990458,-0.313732335,0.361239868,1.678170928,0.496804091,0.937773024,3.209083018,1.603476837,1.198876845,0.110752221,0.623458131,0.976657383,1.170911345,0.071799461,0.970792127,1.298006011,1.800365233,2.380093953,2.022226763,1.954620538,1.920543272,-0.006789851,0.753623699,-0.250789598,-0.422158527
