target,acid_group,acid_pka,base_group,base_pKa,MaxEStateIndex,MinEStateIndex,MinAbsEStateIndex,qed,MolWt,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,FpDensityMorgan1,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_MRLOW,BalabanJ,HallKierAlpha,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA9,SMR_VSA10,SMR_VSA4,SMR_VSA6,SMR_VSA7,SMR_VSA9,SlogP_VSA10,SlogP_VSA11,SlogP_VSA4,SlogP_VSA7,SlogP_VSA8,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,VSA_EState1,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState7,VSA_EState8,FractionCSP3,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticHeterocycles,MolLogP,fr_Al_COO,fr_ArN,fr_Ar_COO,fr_Ar_NH,fr_Ar_OH,fr_HOCCN,fr_Imine,fr_NH2,fr_Ndealkylation1,fr_Ndealkylation2,fr_alkyl_carbamate,fr_allylic_oxid,fr_amidine,fr_aniline,fr_aryl_methyl,fr_guanido,fr_hdrzine,fr_imidazole,fr_imide,fr_lactam,fr_morpholine,fr_oxime,fr_para_hydroxylation,fr_piperdine,fr_piperzine,fr_priamide,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiophene,fr_urea
1,-1.852159084,0.87525106,0.550844878,-0.184150412,0.194277873,0.668203553,0.139383352,0.631455397,0.001105757,1.329735891,-0.379817152,0.318104106,0.033085163,-0.249999442,-0.262313308,-0.16623507,0.31399049,-0.421016874,-0.011532985,-0.644323154,-0.39787491,-0.557154532,0.447921731,-0.259083202,-0.130403419,-0.447515487,-0.364594632,0.117357283,1.03998475,-0.121646767,0.164804053,-0.624756859,0.167625552,0.858799425,-0.678693704,-0.117611578,-0.551820955,-0.749019625,1.600432863,0.098594692,-0.14572298,-0.633959324,0.193099084,0.84530144,0.867538341,-0.546340288,0.403360745,-0.104201172,-0.463974526,-0.723294594,1.207058908,0.087621508,0.570469543,-0.04513299,-0.273374491,0.447360296,0.254839646,0.513060324,0.40676864,0.868190591,-0.305157311,-0.279016059,-0.191931537,-0.334828252,-0.272823992,-0.140680034,-0.2,-0.465463157,-0.30651217,2.494681476,-0.138770391,-0.252133322,-0.136222983,-0.609065528,3.027533381,-0.125768753,-0.119890436,-0.281443265,-0.165282401,-0.1473657,-0.132316756,-0.110883191,-0.347963078,2.16404631,-0.283339822,-0.229936697,1.846298169,-0.129112729,-0.226679067,-0.124162146,-0.12830006,-0.101118489,-0.116524407,-0.214125785
1,0.539910426,0.850158989,-1.815393118,-1.408987287,-0.530451329,0.454360592,0.036294212,-0.235266187,0.085133557,-1.897205478,0.400104515,-0.478028249,0.277368456,-1.039589731,1.013086736,-1.065526387,0.171965255,-0.536771232,0.963160572,-0.644323154,-0.39787491,-0.557154532,-0.768964856,-0.756706603,-0.801449004,-0.447515487,-0.364594632,1.263042686,2.293435639,-0.165839426,-1.099148626,1.730374839,-1.03005755,-0.378566095,-0.678693704,-0.720385516,-0.551820955,1.493111168,-0.401367337,-0.608626183,-0.14572298,-0.633217215,-0.76560334,1.586593718,2.296809765,-0.500757778,-0.19597924,0.590211336,-0.716577814,0.577287631,0.291417678,0.859455277,2.959842632,2.241178018,1.481202497,2.300576112,-0.785580065,1.218072286,-0.771786832,1.647026084,-0.305157311,-0.279016059,-0.191931537,-0.334828252,-0.272823992,-0.140680034,-0.2,-0.465463157,-0.30651217,-0.354735054,-0.138770391,2.861713207,-0.136222983,-0.609065528,-0.477098113,-0.125768753,-0.119890436,-0.281443265,-0.165282401,-0.1473657,-0.132316756,-0.110883191,-0.347963078,-0.333708076,-0.283339822,-0.229936697,-0.402952868,-0.129112729,-0.226679067,-0.124162146,-0.12830006,-0.101118489,-0.116524407,-0.214125785
1,0.539910426,-1.759416409,0.550844878,-0.953562953,-0.211479176,0.131845353,-0.190193742,0.87279202,-0.3527376,0.648266464,-0.762380297,0.708618834,-0.167120925,0.598139287,-1.050448047,1.749607247,0.203871556,0.210395335,0.180753499,0.222822957,0.190833551,-0.557154532,0.423170601,-0.756706603,0.567156461,-0.447515487,-0.364594632,-0.139224358,-0.145536009,-0.621387296,1.088494692,-0.624756859,-1.03005755,0.222947732,0.853419809,-0.720385516,-0.551820955,-0.749019625,3.602233064,2.253438609,-0.14572298,-0.670613196,1.059254456,-1.159674729,-0.160420038,0.764915758,-0.92361918,-0.742390455,-0.443797077,-0.108460089,-0.312761929,-0.144337977,-0.507209321,-0.91715145,-1.813978678,-0.479247612,-0.785580065,-0.896963599,0.40676864,0.704500557,-0.305157311,-0.279016059,4.933159237,-0.334828252,-0.272823992,-0.140680034,-0.2,-0.465463157,-0.30651217,-0.354735054,-0.138770391,-0.252133322,-0.136222983,-0.609065528,-0.477098113,-0.125768753,-0.119890436,-0.281443265,-0.165282401,-0.1473657,-0.132316756,-0.110883191,-0.347963078,-0.333708076,-0.283339822,-0.229936697,-0.402952868,-0.129112729,-0.226679067,-0.124162146,-0.12830006,-0.101118489,-0.116524407,-0.214125785
1,0.539910426,0.825066918,-1.815393118,-1.408987287,-0.49739433,0.414359474,1.083765749,-0.191925262,0.085133557,-1.6944646,0.401518418,-0.479471539,-0.009398889,-1.03931853,1.011699231,-1.063913694,0.256206287,-0.48888397,0.963160572,-0.644323154,-0.39787491,-0.557154532,-0.768964856,-0.756706603,-0.801449004,-0.447515487,-0.364594632,1.880664122,1.469284233,-0.12853589,-1.099148626,2.331938282,-1.03005755,-0.378566095,-0.678693704,-0.720385516,-0.551820955,2.065811166,-0.401367337,-0.608626183,-0.14572298,-1.05552531,0.49371437,0.432190865,2.407791344,-0.500757778,-0.92361918,1.258938366,-0.716577814,0.584102616,0.255377854,1.181675179,2.607906629,2.415844396,1.481202497,2.300576112,-0.785580065,1.218072286,-0.771786832,1.586232956,-0.305157311,-0.279016059,-0.191931537,-0.334828252,-0.272823992,-0.140680034,-0.2,-0.465463157,-0.30651217,-0.354735054,-0.138770391,2.083251575,-0.136222983,-0.609065528,-0.477098113,-0.125768753,-0.119890436,-0.281443265,-0.165282401,-0.1473657,-0.132316756,-0.110883191,-0.347963078,-0.333708076,-0.283339822,-0.229936697,-0.402952868,-0.129112729,-0.226679067,-0.124162146,-0.12830006,-0.101118489,-0.116524407,-0.214125785
1,0.539910426,-0.075738436,0.550844878,1.552685249,-0.384742533,0.954461582,0.136083265,0.805593492,-0.270508097,-1.346295688,-1.173518773,1.128302831,-0.929444108,-0.305037237,-0.562005846,-0.334733472,0.524209373,0.495186486,0.339887141,-0.644323154,-0.39787491,-0.557154532,-0.768964856,-0.267477017,-0.801449004,-0.447515487,-0.364594632,0.904188855,0.724245286,-1.034053804,-1.099148626,-0.624756859,-0.632089077,0.703034928,0.09036251,-0.720385516,0.602000387,-0.078981228,-0.401367337,-0.608626183,-0.14572298,-0.646089957,0.068023457,-0.139058851,-0.22626083,-0.878116737,0.032684658,2.390162743,-0.716577814,-0.071608772,0.151553344,0.297026958,-0.302571917,2.001591481,0.111776556,-0.479247612,-0.785580065,-0.896963599,-0.771786832,1.059564491,-0.305157311,-0.279016059,-0.191931537,-0.334828252,2.344167306,-0.140680034,-0.2,-0.465463157,-0.30651217,-0.354735054,-0.138770391,-0.252133322,-0.136222983,-0.609065528,1.275217634,-0.125768753,-0.119890436,-0.281443265,-0.165282401,-0.1473657,-0.132316756,-0.110883191,-0.347963078,-0.333708076,-0.283339822,-0.229936697,-0.402952868,-0.129112729,-0.226679067,-0.124162146,-0.12830006,-0.101118489,-0.116524407,-0.214125785
1,0.539910426,0.830085332,-1.815393118,-1.408987287,-0.492964374,0.40766874,0.920746504,-0.327382076,0.141973944,-1.6944646,0.401518418,-0.479471539,-0.305725139,-1.028654251,1.002967469,-1.033492977,0.256510026,-0.40849731,0.790765793,-0.644323154,-0.39787491,-0.557154532,-0.768964856,-0.756706603,-0.801449004,-0.447515487,-0.364594632,1.87281787,1.694885171,-0.12853589,-1.099148626,2.933501725,-1.03005755,0.062925909,-0.678693704,-0.720385516,-0.551820955,2.638511164,-0.401367337,-0.608626183,-0.14572298,-1.05552531,1.685511216,-0.219749256,1.146887925,-0.500757778,-0.92361918,2.180152417,-0.716577814,0.585747596,0.226237401,1.244434083,2.727781089,2.934410212,1.212208113,2.300576112,-0.785580065,1.218072286,-0.771786832,1.595514349,-0.305157311,-0.279016059,-0.191931537,-0.334828252,-0.272823992,-0.140680034,-0.2,-0.465463157,-0.30651217,-0.354735054,-0.138770391,3.64017484,-0.136222983,-0.609065528,-0.477098113,-0.125768753,-0.119890436,-0.281443265,-0.165282401,-0.1473657,-0.132316756,-0.110883191,-0.347963078,-0.333708076,-0.283339822,-0.229936697,-0.402952868,-0.129112729,-0.226679067,-0.124162146,-0.12830006,-0.101118489,-0.116524407,-0.214125785
1,-1.852159084,0.87525106,-1.815393118,-1.408987287,-0.132063246,0.749651273,-0.420445542,-1.682848582,-0.246770575,0.371386534,-0.602543995,0.545460331,-1.795720457,0.59372626,-1.799146773,1.686723635,-0.472382333,2.366788281,0.319995436,-0.644323154,-0.39787491,-0.557154532,0.423170601,-0.277997898,-0.801449004,-0.447515487,-0.364594632,1.730303702,0.444256504,-0.543991311,-0.774877033,-0.624756859,-0.628311395,0.540960452,-0.678693704,-0.720385516,-0.551820955,-0.749019625,-0.401367337,-0.608626183,-0.14572298,-0.642533857,-0.254566305,1.316026842,-0.954617772,-0.878116737,-0.55979921,2.285537722,-0.477146564,-0.775376232,-0.777363775,0.055904013,5.50104248,0.158086048,0.304352077,-0.479247612,-0.785580065,-0.896963599,-0.771786832,1.536197806,-0.305157311,-0.279016059,-0.191931537,-0.334828252,-0.272823992,-0.140680034,-0.2,-0.465463157,-0.30651217,-0.354735054,-0.138770391,7.532483001,-0.136222983,-0.609065528,-0.477098113,-0.125768753,-0.119890436,-0.281443265,-0.165282401,-0.1473657,-0.132316756,-0.110883191,-0.347963078,-0.333708076,-0.283339822,-0.229936697,-0.402952868,-0.129112729,-0.226679067,-0.124162146,-0.12830006,-0.101118489,-0.116524407,-0.214125785
1,0.539910426,-1.475876005,-1.815393118,-1.408987287,1.05769493,-1.39624923,-0.669009013,-0.257295901,0.036958123,0.348903736,-0.811594744,0.758856204,0.495099214,-0.456322569,1.522296086,-1.020727992,-1.151548895,-0.280522759,0.817288067,-0.644323154,0.180478675,-0.557154532,1.605964357,0.200710806,0.427519933,-0.447515487,-0.364594632,0.256062664,-0.328406423,-0.581294847,-0.460712828,0.578370026,-1.03005755,-1.666499566,-0.678693704,0.383549094,-0.551820955,0.396380371,-0.401367337,-0.608626183,-0.14572298,1.496154086,1.026021714,-0.09865977,-0.954617772,-0.878116737,-0.55979921,-0.983078472,0.963671222,0.509432876,-0.777363775,-2.245138799,0.34773661,-0.478520568,1.99901668,0.447360296,0.254839646,0.513060324,-0.771786832,0.624385254,1.895539208,-0.279016059,-0.191931537,-0.334828252,-0.272823992,-0.140680034,-0.2,-0.465463157,-0.30651217,-0.354735054,-0.138770391,-0.252133322,-0.136222983,-0.609065528,-0.477098113,-0.125768753,-0.119890436,-0.281443265,-0.165282401,-0.1473657,-0.132316756,-0.110883191,-0.347963078,-0.333708076,-0.283339822,-0.229936697,-0.402952868,-0.129112729,-0.226679067,-0.124162146,-0.12830006,-0.101118489,-0.116524407,-0.214125785
1,0.539910426,0.850158989,-1.815393118,-1.408987287,-0.534705505,0.696767653,-0.056951288,-0.325299174,0.009420515,-1.904528853,0.400104515,-0.478028249,-0.137420022,-1.039240015,1.010101311,-1.06337552,0.2777029,-0.516989191,0.989682845,-0.644323154,-0.39787491,-0.557154532,-0.768964856,-0.756706603,-0.801449004,-0.447515487,-0.364594632,2.114895083,1.746373653,-0.581294847,-1.099148626,2.331938282,-1.03005755,-0.378566095,-0.678693704,-0.720385516,-0.551820955,2.065811166,-0.401367337,-0.608626183,-0.14572298,-0.633217215,-0.76560334,1.205220473,3.137412044,-0.500757778,-0.92361918,1.258938366,-0.716577814,-0.099451715,0.476607187,1.240135686,3.231132617,2.479277816,1.481202497,2.300576112,-0.785580065,1.218072286,-0.771786832,2.020433427,-0.305157311,-0.279016059,-0.191931537,-0.334828252,-0.272823992,-0.140680034,-0.2,-0.465463157,-0.30651217,-0.354735054,-0.138770391,2.861713207,-0.136222983,-0.609065528,-0.477098113,-0.125768753,-0.119890436,-0.281443265,-0.165282401,-0.1473657,-0.132316756,-0.110883191,-0.347963078,-0.333708076,-0.283339822,-0.229936697,-0.402952868,-0.129112729,-0.226679067,-0.124162146,-0.12830006,-0.101118489,-0.116524407,-0.214125785
1,0.539910426,-1.674103367,0.550844878,-0.814955546,0.541582318,0.174051577,-0.064686935,0.923996765,-0.117667037,0.391006644,-1.024087162,0.975765281,0.082366663,0.303454762,-0.536363905,1.126647871,-0.450212736,0.349396127,-0.316539131,-0.644323154,-0.39787491,0.954672531,0.423170601,0.656711098,-0.801449004,-0.447515487,-0.364594632,-0.626798076,0.561758017,0.378772567,0.768501005,-0.624756859,-0.597730494,0.669855662,0.09036251,-0.720385516,0.602000387,-0.078981228,1.600432863,0.774943077,-0.14572298,-0.202602073,1.455099084,-1.159674729,-0.655659586,2.947410968,-0.92361918,-0.983078472,-0.384554521,-0.069227131,-0.159147104,-0.111867316,-0.542137204,-0.495557317,-1.145032123,-0.479247612,-0.785580065,-0.896963599,0.40676864,0.462981818,1.895539208,-0.279016059,-0.191931537,-0.334828252,-0.272823992,-0.140680034,-0.2,-0.465463157,-0.30651217,-0.354735054,-0.138770391,-0.252133322,-0.136222983,-0.609065528,-0.477098113,-0.125768753,-0.119890436,-0.281443265,-0.165282401,-0.1473657,-0.132316756,-0.110883191,-0.347963078,-0.333708076,-0.283339822,-0.229936697,-0.402952868,-0.129112729,-0.226679067,-0.124162146,-0.12830006,-0.101118489,-0.116524407,-0.214125785
1,0.539910426,-1.568716668,-1.815393118,-1.408987287,-0.152313737,0.206322313,-0.141425619,0.734339955,-0.16171112,0.646957602,-0.762402981,0.708641989,-0.902789453,-0.99242462,0.31618026,-0.942203695,0.203859404,0.113157591,-0.024794121,-0.644323154,-0.39787491,-0.557154532,0.423170601,-0.756706603,-0.130403419,-0.447515487,-0.364594632,1.345967639,1.368669651,-0.621387296,-0.472128321,-0.624756859,-1.03005755,1.10763369,-0.678693704,-0.720385516,-0.551820955,-0.078981228,-0.401367337,0.098594692,-0.14572298,-0.306243887,-0.755637237,-0.239805029,0.97851992,-0.056600489,-0.286083288,1.592369546,-0.716577814,-0.162274982,1.294357642,-0.222401163,-0.020203031,2.885839005,-0.225230612,0.447360296,-0.785580065,-0.191951637,-0.771786832,1.381164781,-0.305157311,-0.279016059,4.933159237,-0.334828252,-0.272823992,-0.140680034,-0.2,-0.465463157,-0.30651217,-0.354735054,-0.138770391,-0.252133322,-0.136222983,-0.609065528,1.275217634,-0.125768753,-0.119890436,-0.281443265,-0.165282401,-0.1473657,-0.132316756,-0.110883191,-0.347963078,-0.333708076,-0.283339822,-0.229936697,-0.402952868,-0.129112729,-0.226679067,-0.124162146,-0.12830006,-0.101118489,-0.116524407,-0.214125785
1,0.539910426,-0.933887268,0.550844878,1.012399237,1.130127127,-0.039893697,-0.21629664,1.507135769,-0.242819054,0.698054547,-0.760454785,0.7066533,0.456598044,0.32846305,-0.192833163,-0.199116704,0.203201917,-0.108888251,-0.064577532,-0.644323154,0.144668737,-0.557154532,0.423170601,-0.277997898,0.484081049,-0.447515487,-0.364594632,-1.114371794,-0.581032218,-0.202995699,0.126361283,-0.624756859,0.859766254,-0.215685144,-0.678693704,0.546605594,-0.551820955,-0.186063346,-0.401367337,0.774943077,-0.14572298,0.120047183,0.501706802,0.268665033,-0.151879165,-0.467358613,-0.426158492,-0.726318275,0.089156646,0.075591415,-0.734968247,-0.512767058,0.167907217,-0.203324231,-0.069470997,0.447360296,0.254839646,0.513060324,0.40676864,-0.525916927,-0.305157311,-0.279016059,4.933159237,-0.334828252,-0.272823992,-0.140680034,-0.2,-0.465463157,-0.30651217,-0.354735054,-0.138770391,-0.252133322,-0.136222983,0.537137789,-0.477098113,-0.125768753,-0.119890436,-0.281443265,-0.165282401,-0.1473657,-0.132316756,-0.110883191,-0.347963078,-0.333708076,3.260201241,-0.229936697,1.846298169,-0.129112729,-0.226679067,-0.124162146,-0.12830006,-0.101118489,-0.116524407,-0.214125785
1,0.539910426,0.850158989,-1.815393118,-1.408987287,-0.530275549,0.690076919,-0.010962693,-0.445368994,0.066260902,-1.904528853,0.400104515,-0.478028249,-0.439549899,-1.028569166,1.001352026,-1.032885435,0.337811922,-0.431854095,0.817288067,-0.644323154,-0.39787491,-0.557154532,-0.768964856,-0.756706603,-0.801449004,-0.447515487,-0.364594632,2.107048831,1.971974591,-0.581294847,-1.099148626,2.933501725,-1.03005755,0.062925909,-0.678693704,-0.720385516,-0.551820955,2.638511164,-0.401367337,-0.608626183,-0.14572298,-0.633217215,0.02892789,0.879250412,1.876508625,-0.500757778,-0.92361918,2.180152417,-0.716577814,-0.098629225,0.447466734,1.310701153,3.345353954,3.001924948,1.212208113,2.300576112,-0.785580065,1.218072286,-0.771786832,2.02971482,-0.305157311,-0.279016059,-0.191931537,-0.334828252,-0.272823992,-0.140680034,-0.2,-0.465463157,-0.30651217,-0.354735054,-0.138770391,4.418636472,-0.136222983,-0.609065528,-0.477098113,-0.125768753,-0.119890436,-0.281443265,-0.165282401,-0.1473657,-0.132316756,-0.110883191,-0.347963078,-0.333708076,-0.283339822,-0.229936697,-0.402952868,-0.129112729,-0.226679067,-0.124162146,-0.12830006,-0.101118489,-0.116524407,-0.214125785
1,0.539910426,0.77990119,0.550844878,-1.321296887,1.098177952,-2.407019752,-0.184386577,-0.092190779,0.387043986,1.403464922,0.917239375,-0.135608531,0.066773688,0.120179684,1.041807012,-0.165504975,-0.455529962,0.129962467,-0.800570625,0.149732689,-0.39787491,2.466499594,0.464509409,0.689940392,-0.186964535,2.977766857,-0.364594632,-1.114371794,0.848120682,1.075986791,1.101995978,-0.624756859,-0.005608354,0.473587973,0.133126934,2.917531314,-0.551820955,0.91049484,-0.401367337,-0.608626183,-0.14572298,0.470068382,-0.721876805,-0.221482755,2.322485428,-0.878116737,-0.92361918,-0.726318275,1.965752643,-0.025562559,-1.686848196,-0.646354936,-1.496117428,-0.200280932,-0.805249747,-0.479247612,0.254839646,-0.191951637,-0.771786832,0.490471619,-0.305157311,-0.279016059,-0.191931537,-0.334828252,-0.272823992,-0.140680034,-0.2,-0.465463157,-0.30651217,-0.354735054,-0.138770391,-0.252133322,-0.136222983,1.683341106,-0.477098113,-0.125768753,-0.119890436,-0.281443265,-0.165282401,-0.1473657,-0.132316756,-0.110883191,-0.347963078,-0.333708076,-0.283339822,-0.229936697,-0.402952868,-0.129112729,-0.226679067,-0.124162146,-0.12830006,-0.101118489,-0.116524407,-0.214125785
1,0.539910426,0.754809119,0.550844878,1.428221455,-1.933454507,0.898514951,-0.24846452,-1.367566779,0.429460137,-1.612580881,0.935186023,-1.024231436,-1.212952734,0.352442323,-0.799636462,0.372791525,2.547289306,-0.343296824,-0.681220394,-0.644323154,-0.39787491,-0.557154532,-0.768964856,-0.25824189,-0.103889124,-0.447515487,-0.364594632,0.37070004,1.769917153,1.448262334,1.378534135,-0.117271922,-0.706758391,1.97861798,1.605295188,0.709662095,-0.551820955,-0.749019625,3.602233064,2.958329988,-0.14572298,-0.637515424,-0.454775575,1.310237468,-0.954617772,-0.878116737,2.582828224,1.041842014,-0.608324632,-0.387027041,0.976469842,0.087621508,-0.507209321,0.081794671,-1.343238511,0.447360296,0.254839646,0.513060324,-0.771786832,1.965926333,-0.305157311,-0.279016059,-0.191931537,-0.334828252,-0.272823992,-0.140680034,-0.2,-0.465463157,-0.30651217,-0.354735054,-0.138770391,-0.252133322,-0.136222983,1.683341106,-0.477098113,-0.125768753,-0.119890436,-0.281443265,-0.165282401,-0.1473657,-0.132316756,-0.110883191,4.031495791,-0.333708076,-0.283339822,-0.229936697,-0.402952868,-0.129112729,-0.226679067,-0.124162146,-0.12830006,-0.101118489,-0.116524407,-0.214125785
1,0.539910426,0.830085332,-1.815393118,-1.408987287,-0.497259815,0.400793483,0.872132714,-0.228183805,0.160846599,-1.6944646,0.401518418,-0.479471539,0.387295935,-1.039668037,1.014705481,-1.066060658,0.171876891,-0.508830355,0.936638298,-0.644323154,-0.39787491,-0.557154532,-0.768964856,-0.756706603,-0.801449004,-0.447515487,-0.364594632,1.028811725,2.016346221,0.286919531,-1.099148626,1.730374839,-1.03005755,-0.378566095,-0.678693704,-0.720385516,-0.551820955,1.493111168,-0.401367337,-0.608626183,-0.14572298,-1.05552531,0.890979986,0.487594049,1.567189065,-0.500757778,-0.19597924,0.590211336,-0.716577814,1.260916885,0.064800819,0.807798147,2.336464668,2.1777446,1.481202497,2.300576112,-0.785580065,1.218072286,-0.771786832,1.212825613,-0.305157311,-0.279016059,-0.191931537,-0.334828252,-0.272823992,-0.140680034,-0.2,-0.465463157,-0.30651217,-0.354735054,-0.138770391,2.083251575,-0.136222983,-0.609065528,-0.477098113,-0.125768753,-0.119890436,-0.281443265,-0.165282401,-0.1473657,-0.132316756,-0.110883191,-0.347963078,-0.333708076,-0.283339822,-0.229936697,-0.402952868,-0.129112729,-0.226679067,-0.124162146,-0.12830006,-0.101118489,-0.116524407,-0.214125785
1,0.539910426,-0.464665538,0.550844878,0.85116205,0.629881092,-0.417558815,-0.368382964,-0.383704526,0.183595058,0.716056621,-1.172782789,1.127551549,0.490131322,-0.326474427,0.741193831,-0.288168097,-0.565200503,-0.431600224,-0.608284142,0.225623453,-0.39787491,0.865631049,0.423170601,-0.277997898,0.567156461,-0.447515487,-0.364594632,-0.823375347,0.174055074,1.11795494,-0.182595575,-0.624756859,-0.172958803,0.399738601,1.613605119,-0.720385516,0.602000387,-0.749019625,-0.401367337,2.220049558,-0.14572298,0.628214875,1.631318613,-0.250098769,-0.954617772,1.13221055,0.393287838,-0.983078472,-0.387351634,0.72025617,-0.237632129,-0.094450992,-0.48585684,-0.336640959,-0.340357283,-0.479247612,1.295259357,0.513060324,1.585324112,-0.414751143,-0.305157311,-0.279016059,-0.191931537,-0.334828252,2.344167306,-0.140680034,-0.2,-0.465463157,-0.30651217,-0.354735054,-0.138770391,-0.252133322,-0.136222983,-0.609065528,-0.477098113,-0.125768753,-0.119890436,-0.281443265,-0.165282401,-0.1473657,-0.132316756,-0.110883191,-0.347963078,-0.333708076,-0.283339822,-0.229936697,4.095549206,-0.129112729,-0.226679067,-0.124162146,-0.12830006,-0.101118489,-0.116524407,-0.214125785
1,0.539910426,0.837612953,-1.815393118,-1.408987287,-0.455805986,0.361662891,-0.146581911,-0.255126866,0.160846599,-1.842284415,0.401170185,-0.479116068,-0.444329357,-1.028716389,1.004607494,-1.034863334,0.120753558,-0.469420047,0.936638298,-0.644323154,-0.39787491,-0.557154532,-0.768964856,-0.756706603,-0.801449004,-0.447515487,-0.364594632,1.248551088,1.836206179,0.286919531,-1.099148626,2.331938282,-1.03005755,-0.378566095,-0.678693704,-0.720385516,-0.551820955,2.065811166,-0.401367337,-0.608626183,-0.14572298,-0.646089957,1.719271649,-1.159674729,1.511698275,-0.500757778,-0.19597924,1.193713146,-0.716577814,1.259806415,-0.129878879,0.772423136,2.875038854,1.669892646,1.481202497,2.300576112,-0.785580065,1.218072286,-0.771786832,1.152032484,-0.305157311,-0.279016059,-0.191931537,-0.334828252,-0.272823992,-0.140680034,-0.2,-0.465463157,-0.30651217,-0.354735054,-0.138770391,2.861713207,-0.136222983,-0.609065528,-0.477098113,-0.125768753,-0.119890436,-0.281443265,-0.165282401,-0.1473657,-0.132316756,-0.110883191,-0.347963078,-0.333708076,-0.283339822,-0.229936697,-0.402952868,-0.129112729,-0.226679067,-0.124162146,-0.12830006,-0.101118489,-0.116524407,-0.214125785
1,0.539910426,0.089869234,0.550844878,0.670123805,0.622822194,0.498069167,-0.642438712,-1.018634643,0.742879667,0.667618183,-0.594976107,0.537735145,-0.790839894,0.037702571,-0.105674834,-0.356307165,-0.398365519,-0.999253481,-1.430474625,-0.644323154,0.192478115,0.954672531,0.423170601,0.689940392,-0.130403419,-0.447515487,-0.364594632,0.415401401,0.335222096,1.649250249,1.406016968,-0.624756859,3.193758849,1.584616129,-0.678693704,1.4246859,-0.551820955,-0.749019625,-0.401367337,0.821542755,-0.14572298,-0.238138823,1.19552897,1.215309324,-0.489216896,1.163137077,1.945292333,0.344046815,-0.480048913,-0.349679773,0.578093348,-0.149877928,-0.507209321,0.068579825,-0.720646676,-0.479247612,1.295259357,0.513060324,-0.771786832,0.331599472,-0.305157311,-0.279016059,-0.191931537,-0.334828252,-0.272823992,-0.140680034,-0.2,-0.465463157,3.928928724,-0.354735054,-0.138770391,-0.252133322,-0.136222983,2.829544423,-0.477098113,-0.125768753,-0.119890436,-0.281443265,-0.165282401,-0.1473657,-0.132316756,-0.110883191,-0.347963078,-0.333708076,3.260201241,-0.229936697,-0.402952868,-0.129112729,-0.226679067,-0.124162146,-0.12830006,-0.101118489,-0.116524407,-0.214125785
1,0.539910426,0.697097355,-1.815393118,-1.408987287,0.751682773,-2.468993048,-0.600403909,-0.662664341,0.690355193,1.409384312,1.000300516,-0.126627872,-0.695315367,-1.400127044,1.587506851,-1.910161541,-0.46590713,-0.995438934,-0.137513784,-0.644323154,0.782831141,-0.557154532,1.697983674,0.200710806,-0.801449004,4.447498767,-0.364594632,-0.277010995,1.744180413,0.213138527,-0.148398296,2.882379651,-0.706758391,-0.159573601,-0.678693704,3.306442119,-0.551820955,2.589841964,-0.401367337,-0.608626183,-0.14572298,0.555253883,1.749169956,0.255011883,-0.954617772,-0.466704999,-0.240524028,-0.135194562,3.224103102,-0.41610847,-1.856487863,-0.102203775,-0.862021194,0.089226644,0.853548941,2.300576112,0.254839646,1.923084248,-0.771786832,1.580453179,-0.305157311,-0.279016059,-0.191931537,-0.334828252,-0.272823992,-0.140680034,-0.2,-0.465463157,-0.30651217,-0.354735054,-0.138770391,-0.252133322,-0.136222983,0.537137789,-0.477098113,-0.125768753,-0.119890436,-0.281443265,-0.165282401,-0.1473657,-0.132316756,-0.110883191,-0.347963078,-0.333708076,-0.283339822,-0.229936697,-0.402952868,-0.129112729,-0.226679067,-0.124162146,-0.12830006,-0.101118489,-0.116524407,-0.214125785
