target,MaxEStateIndex,MinEStateIndex,MinAbsEStateIndex,qed,MolWt,MaxPartialCharge,MaxAbsPartialCharge,FpDensityMorgan1,BCUT2D_MWHI,BCUT2D_CHGHI,BalabanJ,HallKierAlpha,PEOE_VSA1,PEOE_VSA10,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA6,SMR_VSA7,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA3,SlogP_VSA8,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA6,EState_VSA7,EState_VSA9,VSA_EState1,VSA_EState5,VSA_EState6,NHOHCount,NumAliphaticHeterocycles,NumAromaticHeterocycles,NumRotatableBonds,RingCount,MolLogP,fr_Al_COO,fr_Ar_NH,fr_NH1,fr_Ndealkylation1,fr_alkyl_carbamate,fr_ether,fr_methoxy,fr_sulfonamd
1,-2.471441967,0.991120556,-0.225162775,0.914627158,-0.740477439,-1.273825712,0.637524429,-0.176184872,0.583181955,-1.136022061,-0.061201086,0.517040727,-0.42722333,0.058065845,-0.49763767,-0.616091285,-0.911633031,-1.079724628,-0.767615937,-0.440614002,1.791566361,-0.271712784,-1.130382703,-1.095332524,0.038997801,-0.204210988,-0.332317205,-0.046084828,0.431085188,0.020164307,0.337416436,-0.698919335,0.451673954,-1.190581857,0.640079184,-0.254210831,-0.889840819,-1.252358387,-0.293759469,-0.568835887,-0.515351263,-0.510044595,0.523036784,1.519934789,-0.515742626,-0.841737232,0.518429779,-0.012401546,-0.238779652,0.2274424,-0.344657911,-0.31741701,0.167564178,-0.225519812,-0.266206953,0.005500903,-0.422158527,-0.338753743
1,0.213665176,0.186847963,-0.443451098,-1.419042421,1.294339921,0.62081466,0.732038787,-0.791801447,0.842345395,0.494379144,-1.561094788,-1.185824908,0.650670139,2.781008979,0.20025111,-0.616091285,0.215844065,-1.079724628,2.058838565,1.282804124,-0.313732335,1.751107273,0.514317579,-0.4358742,0.748465986,-0.204210988,1.785090462,2.313773697,2.093942213,0.690134632,1.675946939,0.566278118,0.451673954,0.731915812,0.074017035,-0.254210831,0.354354559,0.543019177,1.197114761,1.168953149,3.06454295,0.229162259,-0.012215302,1.893133254,-1.210207945,1.298006011,1.800365233,1.192320086,1.856319232,0.649031856,-0.344657911,-0.31741701,-0.708925369,-0.225519812,-0.266206953,1.501746494,-0.422158527,-0.338753743
1,0.507111936,-1.406032866,-0.470252924,-0.146012389,0.177294854,0.229459101,0.593911621,0.46299597,0.590870734,-0.743673426,1.025912766,-0.192486621,-0.020530549,-0.453435708,1.428439329,-0.616091285,0.271241928,-0.468022432,2.460845345,-0.440614002,-0.313732335,0.237032733,1.423572982,0.866634917,0.37518132,-0.204210988,0.081564388,0.22014224,-0.186535875,0.668987458,-0.418960945,0.451043497,-0.525833016,0.115837089,1.370435275,-0.254210831,-0.060453924,0.1501056,-1.038345413,-0.250599935,-0.474851338,0.866544891,-0.581568963,-0.285867131,0.873188011,-0.841737232,0.518429779,0.951375759,-0.762554373,-0.765591431,2.122367134,-0.31741701,-0.708925369,-0.225519812,-0.266206953,-0.742621893,-0.422158527,2.951996903
1,-0.22945144,0.628656569,0.564361921,0.917556451,-0.022072625,0.058223729,0.969970884,0.365223251,0.585744425,-0.041427695,-0.825033294,-0.043823748,-0.077629614,1.549711444,0.214730616,0.45006538,-0.911633031,0.822012444,-0.767615937,-0.440614002,-0.313732335,-0.986853958,-0.760732042,0.257345475,0.084467917,-0.204210988,-0.332317205,-0.509141503,-0.021256422,1.374741655,0.960691405,-0.165630761,2.406687895,0.364318074,-0.55909501,-0.254210831,-0.189169343,-0.082709249,-1.038345413,1.533114921,0.003612897,-0.249551013,0.820650984,0.001015154,0.178722692,1.298006011,-0.763505675,-0.253345873,0.284995069,0.113117888,-0.344657911,-0.31741701,0.167564178,-0.225519812,-0.266206953,0.753623699,-0.422158527,-0.338753743
1,0.402222134,0.018265886,-0.119064827,1.417692242,-0.464596951,-0.4260155,0.8091482,0.390830392,0.842257065,1.245820009,0.483937254,0.267016804,0.25965324,0.925075721,0.875235958,-0.616091285,-0.911633031,0.143679764,-0.767615937,-0.440614002,-0.313732335,0.22968362,0.371430086,0.561342597,0.099215243,-0.204210988,-0.805428631,0.466781699,-0.856929597,1.374741655,0.884384966,-0.698919335,2.406687895,-0.350242676,-0.55909501,-0.254210831,1.423281051,-0.536074166,-0.583602997,-0.898672324,2.312524165,0.153985823,0.189661892,-0.820515256,-1.210207945,0.22813439,-0.763505675,-0.735234525,-0.238779652,-0.583573836,-0.344657911,-0.31741701,-0.708925369,-0.225519812,-0.266206953,2.24986929,3.166188951,-0.338753743
1,0.887629709,-2.079351329,-0.412943132,-0.415101597,0.18365017,1.211131079,0.249243566,-0.40299098,0.842257081,-0.16504458,-0.397089419,-0.847954742,0.394017853,1.003463977,-0.49763767,0.58599395,1.507382665,0.167849288,0.327352529,1.785408671,-0.313732335,0.653049904,0.01544022,0.794607936,0.7676634,-0.204210988,0.111179304,0.224954207,0.855047393,0.697452982,1.736579251,3.052921597,1.429180925,-0.646046368,-0.55909501,-0.254210831,0.639420657,-0.874479088,-1.038345413,-0.898672324,0.755631682,1.727491451,-0.242406893,0.083415064,0.873188011,-0.841737232,0.518429779,-0.253345873,-0.238779652,0.698701367,-0.344657911,-0.31741701,1.920543272,-0.225519812,-0.266206953,0.005500903,-0.422158527,-0.338753743
1,0.103624498,-1.231721394,0.998173556,-0.290376454,0.237303982,0.465651026,0.803856665,-0.675158306,0.590858796,-0.661789326,-0.000589296,-0.841197339,-0.837843922,-0.459173247,0.711107462,0.51519521,0.215844065,1.35299406,0.80747002,-0.440614002,-0.313732335,0.525263208,0.211144878,-0.50937655,0.287897525,-0.204210988,0.044468657,0.251894401,1.222347996,2.00087641,1.739308127,-0.066320608,0.451673954,0.170539567,2.511822818,-0.254210831,-0.936744117,-0.185671767,0.225480046,0.804791377,-0.515351263,0.624242161,0.416693086,1.16609932,0.178722692,-0.841737232,0.518429779,-0.253345873,0.284995069,-0.043089381,-0.344657911,1.954620538,1.044053725,-0.225519812,-0.266206953,0.005500903,0.773957299,2.951996903
1,0.974745376,-2.184569254,0.059260916,0.146202286,0.156843201,1.223096881,-0.300652369,0.895989445,0.579989928,1.249684739,-0.215907685,-0.665504853,-0.414631074,0.530217676,-0.49763767,1.788079184,0.312259617,0.768825722,0.349936456,2.6747012,-0.313732335,-0.525669669,0.489842223,0.464878774,1.086645105,3.763316781,0.111179304,0.16968622,0.014785515,0.057825872,1.003598695,2.519633024,-0.525833016,-0.223334344,-0.55909501,-0.254210831,0.195759632,0.325396662,-1.038345413,-0.898672324,0.880743479,1.564404222,-0.647011453,-0.246716874,-0.515742626,0.22813439,0.518429779,-0.735234525,0.284995069,-0.262267788,-0.344657911,-0.31741701,0.167564178,-0.225519812,-0.266206953,-0.742621893,-0.422158527,-0.338753743
1,0.022016104,0.307498204,-0.058167555,0.007847239,-0.496652661,0.496968439,0.370481747,-0.212473851,-0.611542726,0.200871678,1.320617852,-0.37493651,-0.061390943,-0.9463765,-0.49763767,0.541266943,1.454116888,0.210692039,0.375529262,-0.440614002,-0.313732335,0.13597437,1.41897107,0.244591935,-0.216124337,-0.204210988,-0.332317205,-0.004511313,0.347111317,-0.657124366,-0.285858532,-0.066320608,-0.525833016,0.490096505,-0.55909501,-0.254210831,0.219340487,-0.542611284,0.269570835,-0.898672324,0.003612897,-0.368673012,-0.76058871,-0.220608581,-0.515742626,0.22813439,-0.763505675,-0.494290199,-0.762554373,-0.866311397,-0.344657911,-0.31741701,0.167564178,-0.225519812,-0.266206953,0.753623699,1.970073125,-0.338753743
1,0.483866299,0.510944198,0.028016448,0.160339323,0.01481811,-0.18641783,-0.737268552,-0.40299098,0.842257051,-0.49135764,-0.533419419,-0.368179107,-0.020249154,-0.9463765,-0.49763767,1.788079184,-0.911633031,0.143679764,-0.767615937,-0.440614002,-0.313732335,1.204024341,-0.700599495,-0.402112848,0.760610794,-0.204210988,-0.805428631,0.163983034,1.445755696,-0.657124366,0.35887008,0.566278118,-0.525833016,-1.190581857,-0.55909501,-0.254210831,-0.501095347,2.016302839,2.072494452,0.601131915,0.236667522,-0.780950478,0.019902606,1.399343198,0.178722692,0.22813439,-0.763505675,-0.735234525,0.284995069,0.696180026,-0.344657911,-0.31741701,0.167564178,-0.225519812,-0.266206953,-0.742621893,-0.422158527,-0.338753743
1,0.270491083,0.601925624,-0.650844215,0.27976116,-0.266565334,-0.163534197,0.972716152,-0.567229886,-0.640278258,-0.526568505,0.212919853,-0.320877284,-0.013756442,0.012263588,0.157039906,0.58599395,-0.911633031,0.143679764,-0.767615937,-0.440614002,-0.313732335,0.510859859,-1.130382703,-0.735856666,0.061091849,-0.204210988,-0.361932122,-0.594658986,0.595924668,0.020164307,0.428460036,-0.066320608,0.451673954,-0.235752852,0.65460365,-0.254210831,0.571616843,-0.218933422,0.55538025,1.613366077,-1.034315424,-0.780950478,-0.004393847,0.404954302,0.873188011,-0.841737232,0.518429779,-0.976178852,-0.238779652,0.427946853,-0.344657911,1.954620538,1.044053725,-0.225519812,-0.266206953,-0.742621893,-0.422158527,-0.338753743
1,-0.067545092,0.728478417,-0.794603587,0.411231906,-0.366007322,-1.282527872,0.971797472,0.655437513,-0.621070065,0.60130088,-0.02954342,0.740035036,-0.443462001,0.992714676,-0.49763767,-0.616091285,-0.911633031,-0.468022432,-0.767615937,-0.440614002,-0.313732335,0.600078381,-1.130382703,-0.406127504,-0.890045407,-0.204210988,-0.805428631,-0.947097336,-1.042090974,0.697452982,-0.362164971,-0.698919335,1.429180925,-0.29045533,-0.55909501,-0.254210831,0.250302276,0.265944265,-1.038345413,-0.614761707,-0.515351263,-0.507150831,0.832909237,-0.479339894,-0.515742626,0.22813439,-0.763505675,-0.012401546,-0.238779652,0.954933674,-0.344657911,-0.31741701,-0.708925369,-0.225519812,-0.266206953,0.005500903,-0.422158527,-0.338753743
1,1.361871669,-2.238901592,0.039626277,-1.491923285,0.925238176,1.201734024,0.773230298,-0.508833828,-0.396972812,-0.064289494,0.016909008,-1.469635847,-0.03284141,-0.453435708,-0.49763767,0.51519521,2.622611671,1.309049756,0.850748395,1.785408671,-0.313732335,0.149977561,1.500719957,1.121938525,-0.879457498,-0.204210988,0.480484353,-0.04196666,2.440388442,1.330906086,1.817557746,1.742774296,0.451673954,0.930707068,0.679536579,1.757688966,1.996448893,-0.527926838,0.953811666,-0.898672324,0.044112823,2.584610524,-1.173806532,0.900020556,0.178722692,-0.841737232,0.518429779,1.433264412,0.284995069,0.630197534,2.122367134,-0.31741701,0.167564178,-0.225519812,-0.266206953,0.005500903,0.773957299,-0.338753743
1,0.19697125,0.249371384,-0.364541742,-0.169563538,-0.30207036,0.506785424,0.37009876,0.957845656,-0.611551142,0.168571603,1.251827518,-0.719564079,-0.061390943,0.050675184,-0.49763767,0.541266943,1.454116888,0.210692039,0.375529262,0.448678527,-0.313732335,-0.19804398,1.348150015,0.244591935,-0.216124337,3.763316781,-0.332317205,-0.475804324,0.347111317,0.057825872,-0.285858532,-0.066320608,-0.525833016,0.490096505,-0.55909501,-0.254210831,0.228434723,-0.550932587,0.325881834,-0.614628127,0.003612897,-0.350082506,-0.86345825,-0.025476459,-0.515742626,0.22813439,-0.763505675,-0.253345873,-0.762554373,-0.740565125,-0.344657911,-0.31741701,0.167564178,-0.225519812,-0.266206953,0.753623699,0.773957299,-0.338753743
1,1.306775381,-1.822757795,0.087934553,-0.854989663,0.416115133,1.576291054,0.316314667,0.920044638,0.511050327,1.035836193,-0.223588788,-0.151942201,0.271743639,1.087279622,-0.49763767,0.51519521,2.933759827,1.939390429,0.871567,0.41917063,-0.313732335,-0.556012759,-0.235405759,1.176772837,-0.438637508,-0.204210988,0.49715873,-0.509141503,0.380743713,0.020164307,1.759319347,-0.210580609,0.451673954,0.868701265,-0.55909501,1.757688966,-0.913970962,-1.252358387,1.066433666,-0.665418319,0.994843875,1.413355818,-0.070732403,0.035094887,0.873188011,0.22813439,0.518429779,0.951375759,-0.238779652,-1.097553036,-0.344657911,1.954620538,1.044053725,-0.225519812,-0.266206953,0.753623699,-0.422158527,-0.338753743
1,0.897176799,-0.939390301,-0.660957698,-0.261569281,0.682848952,-0.242900536,-1.275529693,0.526360867,0.842257111,0.65534526,-0.517323025,-1.280428554,-0.793055717,1.06350885,0.927098903,1.791202728,-0.911633031,2.641545594,1.396728187,0.448678527,-0.313732335,1.751989446,0.961776454,0.493009386,1.104188349,3.763316781,0.554675814,-0.297488623,1.074522554,0.057825872,1.003598695,2.045806987,-0.525833016,0.077554216,-0.55909501,-0.254210831,1.451489066,-1.252358387,-0.241482581,-0.614628127,0.236667522,0.994849612,-2.088128936,0.097587936,-0.515742626,0.22813439,1.800365233,0.22854278,0.80876979,0.090987114,-0.344657911,-0.31741701,0.167564178,-0.225519812,-0.266206953,-0.742621893,-0.422158527,-0.338753743
1,1.225249733,-1.483229461,-0.72915293,-0.60917257,0.371483375,2.687586289,2.094417405,0.240647968,-0.405688373,0.881378774,-0.734488166,-0.45602535,1.474476224,-0.453435708,0.214730616,-0.616091285,0.335712066,-0.468022432,-0.244220071,-0.440614002,1.316912395,0.106239636,1.860764656,1.551363679,0.061091849,-0.204210988,-0.399027852,0.281252678,0.027976284,0.697452982,0.960691405,1.398695571,1.429180925,0.763979879,0.65460365,1.757688966,0.759938714,0.927943483,0.569532238,-0.898672324,-1.034315424,1.465859838,-0.434422758,0.139634688,1.567653329,0.22813439,0.518429779,0.469487107,0.80876979,-0.322975957,-0.344657911,-0.31741701,0.167564178,-0.225519812,-0.266206953,0.753623699,-0.422158527,-0.338753743
1,0.188214125,-0.109536611,-0.50736424,-0.558000242,0.181756036,-0.674020817,0.974232407,-1.219492959,-0.614804097,0.218203959,-0.690478226,-1.043919438,2.231562841,0.986670095,0.19978487,-0.616091285,-0.911633031,-0.468022432,-0.767615937,-0.440614002,-0.313732335,-0.206634608,-0.164584704,2.004904787,-0.890045407,-0.204210988,-0.805428631,-0.037848492,0.444075437,4.08389635,1.507659936,-0.698919335,6.316715776,-1.190581857,-0.55909501,-0.254210831,1.480181001,-0.201111778,0.953811666,-0.898672324,1.041541219,0.200770966,-0.173381697,0.528134591,2.262118648,1.298006011,-0.763505675,-0.494290199,0.80876979,-0.782964623,-0.344657911,-0.31741701,-0.708925369,-0.225519812,-0.266206953,2.24986929,0.773957299,-0.338753743
1,1.569235117,-1.822574121,-0.041268377,-0.952633574,1.958437944,1.125691175,0.446577498,-0.238752074,0.5908892,1.660113596,-1.045902397,-1.341245184,1.093486679,1.58140958,3.619800963,0.58599395,1.469406615,1.357841735,3.042574806,1.043401113,-0.313732335,-0.931719084,1.753203529,2.707509868,1.334300752,-0.204210988,1.883995877,-0.07530384,-0.374412072,0.035534353,1.658329632,1.787724144,0.473857001,2.318677278,0.669128116,3.769588762,0.769733495,0.325997958,1.122744666,-0.677674674,0.522577058,3.68793795,-3.535157144,-0.586670779,0.873188011,1.298006011,0.518429779,-0.012401546,1.856319232,-0.117393186,-0.344657911,-0.31741701,1.920543272,-0.225519812,2.147402753,1.501746494,-0.422158527,2.951996903
1,0.862349954,-0.62434069,-0.719190567,-1.500417021,2.333820235,0.432817572,0.291769585,-1.135749168,-0.610639115,0.895144059,-0.369403389,-0.51684198,2.187056031,1.607377197,0.20025111,1.762858999,0.271241928,1.367084155,-0.196043338,-0.440614002,-0.313732335,2.415374296,0.588750129,2.958686817,0.443995437,-0.204210988,-0.369412935,0.900619363,-0.179939731,-0.657124366,-0.985439939,-0.698919335,-0.525833016,3.011114047,-0.55909501,-0.254210831,2.425950748,2.694422407,1.658872503,1.819284386,1.560505379,0.472773766,-2.959615416,-1.183034796,0.873188011,2.367877633,-0.763505675,-0.012401546,0.284995069,0.917781771,-0.344657911,-0.31741701,-0.708925369,-0.225519812,-0.266206953,2.997992086,3.166188951,-0.338753743
1,0.928182186,-2.15264634,0.04297128,0.196324926,0.092048895,1.209754389,-0.322473078,0.341216555,0.579989922,0.76790925,0.235876536,-0.618203029,-0.414631074,0.015922818,-0.49763767,1.788079184,0.312259617,0.768825722,-0.244220071,2.6747012,-0.313732335,-0.525669669,0.872581573,0.464878774,1.086645105,3.763316781,-0.332317205,0.16968622,0.22039732,0.057825872,1.003598695,2.519633024,-0.525833016,-0.223334344,-0.55909501,-0.254210831,0.195759632,-0.874479088,-1.038345413,-0.898672324,0.880743479,1.554839439,-0.689872564,0.045495641,-0.515742626,0.22813439,-0.763505675,-0.735234525,-0.238779652,-0.056952297,-0.344657911,-0.31741701,0.167564178,-0.225519812,-0.266206953,-0.742621893,-0.422158527,-0.338753743
1,0.383902822,0.627097127,-0.566251802,-0.662376599,0.466847993,0.509616867,0.368137836,-0.641137391,-0.619652911,-0.368935872,-0.836938073,-1.260156344,0.740246547,-0.9463765,0.214730616,0.58599395,0.271241928,0.768825722,-0.196043338,-0.440614002,-0.313732335,1.88133137,1.416754149,-0.09410107,1.405119747,-0.204210988,0.06660276,3.657414739,1.303491607,-0.657124366,1.058451488,1.198876845,-0.525833016,0.072469348,0.695481955,-0.254210831,-0.501095347,0.904724052,0.941651086,1.656523228,-0.515351263,-0.574979651,-0.123162587,1.978243739,0.178722692,1.298006011,-0.763505675,0.22854278,0.80876979,-0.224706056,-0.344657911,-0.31741701,1.044053725,2.69549871,-0.266206953,0.005500903,0.773957299,-0.338753743
1,0.1517207,0.591740502,-0.287144871,-0.816812553,-0.181892599,0.547849221,0.249198334,-0.720519529,-0.617710948,-0.417317617,-0.58967471,-0.503327173,0.413621544,0.572118839,-0.49763767,-0.616091285,1.454116888,0.16892433,-0.196043338,-0.440614002,-0.313732335,-0.923749214,-0.713700093,-0.098115726,-0.200636387,-0.204210988,-0.805428631,-0.513259672,0.461887324,0.020164307,1.146703431,-0.698919335,0.451673954,0.232255351,-0.55909501,-0.254210831,1.129498079,0.323868901,0.55538025,0.52088076,1.259958271,-0.312833109,0.007858719,1.145985176,1.567653329,-0.841737232,-0.763505675,0.22854278,-0.238779652,-0.486239414,-0.344657911,-0.31741701,-0.708925369,-0.225519812,-0.266206953,0.753623699,-0.422158527,-0.338753743
1,0.440657772,0.315530729,-0.794501219,-1.574514485,0.871090892,0.688175114,-0.176523614,0.75869883,0.585744337,0.969990672,-0.599949001,-0.780380709,0.755037119,1.588691879,0.321547947,1.788079184,1.454116888,1.380527917,0.992269716,-0.440614002,6.08110681,-0.315064006,0.039801307,0.9061125,3.054916441,-0.204210988,0.99069151,0.735901537,-0.28975306,-0.657124366,0.468575668,-0.12814443,-0.525833016,1.76202822,0.117279221,-0.254210831,0.208255125,-0.546854569,1.440228396,-0.290273743,1.161785106,-0.339657338,-0.735267663,-1.15832274,0.873188011,1.298006011,1.800365233,0.710431433,0.284995069,-0.811732847,-0.344657911,-0.31741701,0.167564178,-0.225519812,-0.266206953,0.753623699,-0.422158527,-0.338753743
1,0.641119025,0.097052021,-0.491727417,-1.31946175,1.12091708,-0.081053906,-0.718671166,-0.694598831,-0.639114958,0.298111313,-0.904568264,-1.179067504,0.865383924,0.048091363,1.63946719,0.58599395,-0.911633031,1.992230113,-0.173459411,-0.440614002,-0.313732335,0.19968747,0.990745028,0.265374787,0.745904743,-0.204210988,1.493417853,-0.079422008,0.896216528,-0.657124366,1.867738483,-0.698919335,-0.525833016,0.64364817,0.65460365,-0.254210831,0.367042632,0.236223371,0.156948835,2.344721195,-0.406142737,-0.780950478,-0.318789194,1.359056074,2.956583967,0.22813439,0.518429779,1.433264412,0.80876979,-0.457907748,-0.344657911,-0.31741701,1.920543272,-0.225519812,-0.266206953,-0.742621893,-0.422158527,-0.338753743
1,0.391985216,-0.249024386,-0.201749435,-0.073873095,-0.122242359,0.555704682,0.973079505,0.826151786,-0.617496321,0.47008264,-0.297637589,-0.422238333,0.682065969,0.100682003,-0.49763767,0.51519521,0.271241928,-0.468022432,0.398113189,-0.440614002,-0.313732335,0.495928633,0.912420001,-0.050666302,-0.259018017,-0.204210988,0.480484353,-0.012747648,0.148404696,1.361646176,-0.253953314,-0.698919335,0.451673954,1.88011534,1.92228417,-0.254210831,0.351371112,1.309102881,0.911652653,0.274230688,0.030686537,-0.494258289,-0.059894808,-0.07455575,0.178722692,1.298006011,1.800365233,-0.735234525,0.80876979,-1.012780769,-0.344657911,-0.31741701,-0.708925369,-0.225519812,-0.266206953,0.005500903,-0.422158527,-0.338753743
1,-0.574085615,0.340018256,-0.057880369,0.923579746,-0.745526799,-1.306345773,0.978211635,0.679492706,-0.637937817,1.305034675,-0.339166752,0.773822053,-0.414912468,0.015449687,-0.49763767,-0.616091285,-0.911633031,-1.079724628,-0.767615937,-0.440614002,0.879116353,-0.996401036,-1.130382703,-0.714139282,-1.219145489,-0.204210988,-0.805428631,-0.947097336,-0.827236931,1.474253886,-0.985439939,-0.698919335,0.451673954,-0.624487904,-0.55909501,-0.254210831,-0.936744117,0.211678322,-1.038345413,-0.33085109,-0.330582084,-0.780950478,2.028861964,-0.233368618,0.178722692,-0.841737232,-0.763505675,-1.458067504,0.284995069,-0.226176096,-0.344657911,-0.31741701,-0.708925369,-0.225519812,-0.266206953,-0.742621893,-0.422158527,-0.338753743
1,0.477924365,-2.04276685,-0.580170236,-1.210284437,0.781069723,1.210883666,1.030108635,-0.176184872,0.590872675,0.356763241,-0.575456015,-0.847954742,-0.443462001,0.016267668,-0.49763767,1.423604618,1.495134577,-0.477264852,0.398113189,3.208068924,-0.313732335,0.213082305,-0.346252439,1.096668087,0.014570904,-0.204210988,-0.361932122,-0.63407994,1.709470551,-0.657124366,-0.364108152,1.398695571,-0.525833016,1.644093688,-0.55909501,-0.254210831,0.290373928,1.457914289,-0.241482581,1.168953149,-0.515351263,2.320867398,-0.33233109,1.349057024,0.178722692,0.22813439,0.518429779,1.192320086,0.284995069,1.42779632,-0.344657911,-0.31741701,0.167564178,-0.225519812,-0.266206953,0.005500903,-0.422158527,2.951996903
1,0.486736716,0.706975533,-0.516705199,-1.465368924,0.579070395,0.270583213,0.817400826,-0.879283802,0.842257082,-0.751580225,-0.401404562,-0.651990046,-0.472011534,0.100682003,-0.49763767,0.58599395,0.271241928,0.726364761,-0.767615937,-0.440614002,-0.313732335,0.04866736,0.210748247,-0.098115726,0.737295239,-0.204210988,-0.399027852,-0.037848492,1.649470274,0.020164307,-0.362164971,-0.698919335,0.451673954,0.215851277,0.65460365,-0.254210831,0.390018757,0.463520033,1.32230428,0.561458107,1.274595844,-0.24183424,0.193017189,0.634365092,-1.210207945,-0.841737232,0.518429779,1.433264412,-0.238779652,2.086917402,-0.344657911,-0.31741701,-0.708925369,-0.225519812,-0.266206953,0.753623699,0.773957299,-0.338753743
1,-2.54301798,1.010264935,-0.042254307,-0.985794529,0.136725514,-1.659928552,-1.233883847,-1.124646773,0.842341278,-1.056464736,-0.213744709,-0.49656977,-0.44033431,-0.9463765,-0.49763767,-0.616091285,-0.911633031,-0.442777865,-0.173459411,-0.440614002,-0.313732335,0.421367591,1.225965586,-1.425061685,1.376330335,-0.204210988,0.044468657,-0.594658986,1.687587323,1.354327826,0.4190442,0.566278118,-0.525833016,-1.190581857,2.56992068,-0.254210831,-0.89407013,-0.626629961,-1.038345413,2.224344462,2.600649234,-0.686682939,0.147934156,2.749676404,-0.515742626,0.22813439,-0.763505675,-0.494290199,0.80876979,1.500986459,-0.344657911,-0.31741701,0.167564178,-0.225519812,-0.266206953,-0.742621893,-0.422158527,-0.338753743
1,-0.404854621,0.550446711,-0.790753267,-0.451548974,-0.656567342,0.571640999,0.219466609,0.632428197,-0.611567413,-0.569072331,-0.314050347,-0.59793082,-0.862535582,0.584440277,0.214730616,0.541266943,0.283490017,1.500726916,0.401085654,0.421555724,-0.313732335,-0.206634608,-0.34615699,-0.107392119,0.137504374,-0.204210988,0.113398043,-0.513259672,-0.014525644,0.676799841,-0.285858532,0.466967966,-0.525833016,-0.767869833,0.701443632,-0.254210831,-0.472653989,-0.188184459,0.55538025,-0.898672324,-0.55037847,-0.544850563,0.329398327,0.140084963,-0.515742626,0.22813439,0.518429779,-0.494290199,-0.238779652,-1.060133854,-0.344657911,-0.31741701,0.167564178,-0.225519812,-0.266206953,-0.742621893,-0.422158527,-0.338753743
1,0.538968734,-2.273393956,-0.57644956,-0.284674743,0.440908338,1.198137224,-0.341472138,-0.016807611,-0.396670519,0.16275321,-0.428785986,-0.422238333,-0.472011534,0.040113815,-0.49763767,-0.616091285,2.66362936,0.18129305,0.935183213,4.873140406,-0.313732335,-0.923749214,1.434273192,1.37368908,-1.219145489,-0.204210988,0.981490207,-0.07530384,1.209902304,-0.657124366,-0.236785255,2.719451748,-0.525833016,1.31076414,-0.55909501,-0.254210831,0.778170583,0.25763105,-0.716525459,-0.898672324,0.003612897,3.710458977,0.054537917,-0.244309276,0.178722692,0.22813439,0.518429779,-0.012401546,0.284995069,0.370526226,-0.344657911,4.226658085,1.044053725,-0.225519812,-0.266206953,0.753623699,-0.422158527,-0.338753743
1,1.181778101,-0.101599113,-0.697455297,-1.533110389,3.771606837,-0.295191858,-0.711625423,-2.980575666,-0.638875427,0.498797212,3.647813684,-2.381885294,3.48216048,4.173370344,7.338413483,-0.616091285,-0.911633031,5.648999523,-0.767615937,-0.440614002,-0.313732335,1.827878275,-0.23978005,2.601581512,2.478534079,-0.204210988,4.139126944,2.756964232,-1.435491517,-0.657124366,1.812885689,-0.698919335,-0.525833016,3.459250413,-0.55909501,4.139965246,2.491655663,-0.852399804,2.543916912,1.977979619,-1.034315424,-0.780950478,-3.642280351,-2.69770502,2.262118648,0.22813439,-0.763505675,2.156097391,-1.286329094,-0.379238371,-0.344657911,-0.31741701,2.797032819,9.998045017,-0.266206953,-0.742621893,-0.422158527,-0.338753743
1,0.545904779,-2.183958295,-0.826176546,0.987390143,-0.649484281,1.450625484,0.071454713,1.411457867,0.842257011,1.362692815,0.422466863,0.496768517,-0.837843922,-0.9463765,-0.49763767,0.523698054,1.519693439,-0.401391947,-0.196043338,1.785408671,-0.313732335,-0.28330104,-0.729931101,0.155250912,0.111400846,-0.204210988,-0.805428631,-0.594658986,-0.846391224,0.737722092,-0.285858532,1.931984145,-0.525833016,-0.279136125,-0.55909501,-0.254210831,0.205339145,-1.252358387,-1.038345413,-0.898672324,0.236667522,1.157222778,1.944542038,-0.512943028,-0.515742626,0.22813439,-0.763505675,-1.458067504,-0.238779652,-0.021038791,-0.344657911,-0.31741701,0.167564178,-0.225519812,-0.266206953,0.005500903,-0.422158527,-0.338753743
1,0.089072258,-1.568624249,-0.550982465,1.579393172,-0.57135129,-0.015939588,0.933832511,0.425344361,0.590883841,0.057735011,0.230944156,-0.178971814,-0.398673797,-0.453381311,-0.49763767,2.625689853,-0.911633031,0.08125062,0.830053947,-0.440614002,-0.313732335,-0.135139315,-0.785689358,-0.149900693,0.346190254,-0.204210988,0.021165088,-0.127484142,0.256385714,-0.657124366,-0.285858532,-0.051807919,-0.525833016,0.115837089,0.08200733,-0.254210831,0.190529707,-1.252358387,0.953811666,-0.898672324,-1.034315424,0.319415146,-0.206130894,0.443994118,0.178722692,0.22813439,0.518429779,-0.976178852,-0.238779652,-1.131185754,-0.344657911,-0.31741701,0.167564178,1.234989449,-0.266206953,-0.742621893,-0.422158527,2.951996903
