target,acid_group,base_group,MaxEStateIndex,NumRadicalElectrons,BCUT2D_MWLOW,BCUT2D_CHGLO,HallKierAlpha,PEOE_VSA11,PEOE_VSA13,PEOE_VSA6,PEOE_VSA7,SMR_VSA4,SMR_VSA7,SMR_VSA9,SlogP_VSA4,SlogP_VSA5,SlogP_VSA7,SlogP_VSA8,EState_VSA5,EState_VSA6,EState_VSA8,VSA_EState10,VSA_EState6,VSA_EState8,NumAliphaticCarbocycles,MolLogP,fr_Al_COO,fr_Ar_COO,fr_Ar_NH,fr_Ndealkylation1,fr_allylic_oxid,fr_aryl_methyl,fr_bicyclic,fr_guanido,fr_imidazole,fr_ketone,fr_lactam,fr_oxime,fr_para_hydroxylation,fr_phos_acid,fr_priamide,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_tetrazole,fr_thiazole,fr_unbrch_alkane,fr_urea
1,0.480384461,-1.634665454,0.84187273,-0.137672629,-1.601656907,-1.022954299,0.540789933,-0.537414593,-0.436721958,-0.431647943,0.924187274,0.589594667,-0.288005449,0.068785972,0.717731093,0.174658412,-0.273438794,-0.448472241,-0.330900268,-0.408980681,-0.35683542,-0.428018196,0.128043092,-0.10561394,2.037295877,0.507259561,-0.386564919,-0.153292839,-0.252690013,-0.408534479,-0.258318095,0.939002369,1.666377285,-0.214103731,-0.250488788,-0.373884683,-0.277350098,-0.151099471,-0.337295422,-0.118760796,-0.254981332,-0.268298431,-0.230574407,-0.260693091,-0.179605302,-0.165900379,-0.174477592,-0.259778964,-0.231187647
1,0.480384461,0.611745968,1.254213036,-0.137672629,0.120257972,-0.245944578,-1.805938625,0.323571151,1.795668862,1.172453697,1.1895676,1.053557791,0.099325009,0.522937254,2.320295632,1.940707365,-0.273438794,2.96921971,2.895231716,2.398513218,-0.031663084,-0.428018196,-1.675866072,1.584292669,0.364136293,0.013579082,-0.386564919,-0.153292839,-0.252690013,5.74351415,-0.258318095,0.939002369,1.204982338,-0.214103731,-0.250488788,-0.373884683,-0.277350098,-0.151099471,-0.337295422,-0.118760796,-0.254981332,-0.268298431,-0.230574407,-0.260693091,-0.179605302,-0.165900379,-0.174477592,-0.259778964,-0.231187647
1,0.480384461,0.611745968,1.32079183,-0.137672629,-1.475891147,-1.038674436,-0.295789579,0.76308934,0.679473452,-0.861586015,0.407759611,0.612621998,0.126318818,0.068785972,0.749534463,-0.156692946,-0.273438794,-0.448472241,0.033988301,-0.711773851,-0.658289432,-0.428018196,-0.657959565,-0.168878329,2.037295877,-0.061677046,-0.386564919,-0.153292839,-0.252690013,1.129477678,0.592612101,-0.280339838,0.743587391,-0.214103731,-0.250488788,2.976122077,-0.277350098,-0.151099471,-0.337295422,-0.118760796,1.104919107,-0.268298431,-0.230574407,-0.260693091,-0.179605302,-0.165900379,-0.174477592,-0.259778964,-0.231187647
1,0.480384461,0.611745968,1.875260482,-0.137672629,-0.249308596,-0.549587515,-2.780922836,1.67150967,-0.436721958,2.643626246,2.861914664,-0.229310822,3.131308565,5.989543034,-0.178333286,2.401703534,4.556967292,1.237636726,1.449189577,0.23634436,1.556726281,4.103723331,0.122349433,0.05241874,-0.472443499,0.613752109,0.544516176,-0.153292839,-0.252690013,1.129477678,-0.258318095,-0.280339838,5.818931803,-0.214103731,-0.250488788,-0.373884683,-0.277350098,-0.151099471,-0.337295422,-0.118760796,-0.254981332,-0.268298431,-0.230574407,-0.260693091,-0.179605302,-0.165900379,-0.174477592,1.929204908,-0.231187647
1,0.480384461,0.611745968,0.366301112,-0.137672629,-0.820199148,0.429504283,0.022521256,-0.537414593,0.679473452,0.600632214,-0.661476134,-0.229310822,0.493903771,-0.388935704,-0.178333286,-0.130668688,-0.273438794,-0.448472241,0.015219591,-0.711773851,-0.05781265,-0.428018196,0.472872822,0.075367984,-0.472443499,-0.050065384,-0.386564919,-0.153292839,-0.252690013,-0.408534479,-0.258318095,-0.280339838,-0.640597448,-0.214103731,-0.250488788,-0.373884683,-0.277350098,-0.151099471,-0.337295422,-0.118760796,-0.254981332,-0.268298431,-0.230574407,-0.260693091,-0.179605302,-0.165900379,-0.174477592,-0.259778964,-0.231187647
1,-2.081665999,0.611745968,-2.127383387,-0.137672629,0.035086118,0.522701031,0.500806354,-0.537414593,-0.436721958,0.715103925,0.478257422,-0.656933693,0.608207833,-0.388935704,-0.646247627,-0.560605134,2.141764248,0.396045011,0.381596449,-0.711773851,1.547726026,2.115894189,1.327483209,-0.21332176,-0.472443499,0.791588386,-0.386564919,-0.153292839,-0.252690013,-0.408534479,-0.258318095,-0.280339838,0.282192445,-0.214103731,-0.250488788,-0.373884683,-0.277350098,-0.151099471,-0.337295422,-0.118760796,-0.254981332,-0.268298431,-0.230574407,-0.260693091,-0.179605302,-0.165900379,-0.174477592,-0.259778964,-0.231187647
1,0.480384461,-1.634665454,0.456220718,-0.137672629,-0.499603103,0.223162631,0.104046217,-0.11699467,0.679473452,1.146220934,-0.838669913,-0.656933693,0.788150536,-0.388935704,-0.646247627,-0.707657844,-0.273438794,-0.448472241,-0.846901631,2.316157854,-0.480569422,-0.428018196,1.548056376,-0.410694923,-0.472443499,0.157096444,-0.386564919,-0.153292839,-0.252690013,-0.408534479,-0.258318095,-0.280339838,-0.640597448,-0.214103731,-0.250488788,-0.373884683,-0.277350098,-0.151099471,-0.337295422,2.83706347,-0.254981332,-0.268298431,-0.230574407,-0.260693091,-0.179605302,-0.165900379,-0.174477592,-0.259778964,3.340262896
1,0.480384461,-1.634665454,0.382645736,-0.137672629,-2.00900797,-1.630656309,0.405460894,0.403030705,-0.436721958,-0.21881625,0.642707915,1.408500157,-0.735980784,-0.388935704,1.613795472,0.542589663,-0.273438794,-0.448472241,-0.525818771,-0.408498865,-0.595158821,-0.428018196,-0.629659437,0.188910056,2.873875669,0.297203535,-0.386564919,-0.153292839,-0.252690013,-0.408534479,0.592612101,-0.280339838,1.666377285,-0.214103731,-0.250488788,2.976122077,-0.277350098,-0.151099471,-0.337295422,-0.118760796,-0.254981332,-0.268298431,-0.230574407,-0.260693091,-0.179605302,-0.165900379,-0.174477592,-0.259778964,-0.231187647
1,0.480384461,-1.634665454,0.37843567,-0.137672629,-1.975280904,-1.578287549,0.325493735,0.403030705,-0.436721958,-0.017716065,0.337301111,1.408500157,-0.428018382,-0.388935704,1.613795472,0.248484244,-0.273438794,-0.448472241,-0.525818771,-0.105223878,-0.595158821,-0.428018196,-0.629659437,0.176200004,2.873875669,0.258149294,-0.386564919,-0.153292839,-0.252690013,-0.408534479,3.145402688,-0.280339838,1.666377285,-0.214103731,-0.250488788,2.976122077,-0.277350098,-0.151099471,-0.337295422,-0.118760796,-0.254981332,-0.268298431,-0.230574407,-0.260693091,-0.179605302,-0.165900379,-0.174477592,-0.259778964,-0.231187647
1,0.480384461,0.611745968,-0.750867614,-0.137672629,-0.304175151,0.668400408,0.288585816,0.335393476,-0.436721958,-0.076064217,0.121880789,-0.656933693,0.287744953,0.984229324,-0.646247627,-0.444706335,2.141764248,-0.448472241,-0.846901631,0.196605661,-0.658289432,1.531831591,0.506130623,-0.170565731,-0.472443499,0.363804964,-0.386564919,-0.153292839,-0.252690013,-0.408534479,-0.258318095,-0.280339838,-0.179202502,-0.214103731,-0.250488788,-0.373884683,-0.277350098,-0.151099471,-0.337295422,-0.118760796,-0.254981332,-0.268298431,-0.230574407,-0.260693091,-0.179605302,-0.165900379,-0.174477592,-0.259778964,-0.231187647
1,-2.081665999,0.611745968,0.807521724,-0.137672629,-0.568087961,-0.60793304,-0.19736846,-0.026526771,1.041421424,-0.058463235,0.484675184,-0.656933693,0.919703478,0.496882923,-0.098804679,-0.13568278,-0.273438794,1.237636726,0.636697524,0.245585952,-0.493644205,-0.428018196,0.720498854,0.292701486,-0.472443499,0.887239894,-0.386564919,-0.153292839,-0.252690013,2.667489835,-0.258318095,0.939002369,-0.640597448,-0.214103731,-0.250488788,-0.373884683,-0.277350098,-0.151099471,-0.337295422,2.83706347,-0.254981332,2.894798856,2.22888593,-0.260693091,-0.179605302,-0.165900379,-0.174477592,-0.259778964,-0.231187647
1,-2.081665999,-1.634665454,-0.403202777,-0.137672629,-0.005250498,-0.015108121,1.675708463,-0.537414593,-0.436721958,-0.058463235,-0.644440683,-0.656933693,-0.12152377,0.526507648,-0.098804679,-0.835074655,-0.273438794,1.183924656,0.599473212,-0.711773851,-0.511724862,-0.428018196,0.28984549,-0.17911549,-0.472443499,-2.278489931,-0.386564919,-0.153292839,-0.252690013,-0.408534479,-0.258318095,0.939002369,-0.179202502,-0.214103731,-0.250488788,-0.373884683,-0.277350098,-0.151099471,-0.337295422,5.792887736,-0.254981332,-0.268298431,-0.230574407,-0.260693091,-0.179605302,-0.165900379,-0.174477592,-0.259778964,-0.231187647
1,0.480384461,0.611745968,-0.030152943,-0.137672629,-0.915301399,-0.478088044,0.531562953,-0.537414593,-0.436721958,0.757030032,0.662090742,0.625934921,0.186438632,-0.388935704,0.757495396,0.047241601,-0.273438794,-0.448472241,0.951156404,-0.711773851,0.994355329,-0.428018196,0.755438523,0.035849856,1.200716085,0.577905894,-0.386564919,-0.153292839,-0.252690013,-0.408534479,1.443542296,-0.280339838,0.282192445,-0.214103731,-0.250488788,-0.373884683,-0.277350098,-0.151099471,-0.337295422,-0.118760796,-0.254981332,-0.268298431,-0.230574407,-0.260693091,-0.179605302,-0.165900379,-0.174477592,-0.259778964,-0.231187647
1,0.480384461,0.611745968,0.269780522,-0.137672629,0.512657018,0.157667983,0.460822774,-0.537414593,-0.436721958,0.428228201,0.2016605,-0.656933693,-0.288005449,-0.388935704,0.448638268,0.062159738,-0.273438794,-0.448472241,-0.846901631,-0.711773851,0.350226685,-0.428018196,0.171228893,0.953611391,-0.472443499,0.541299517,-0.386564919,-0.153292839,-0.252690013,1.129477678,-0.258318095,2.158344575,-0.640597448,-0.214103731,-0.250488788,-0.373884683,-0.277350098,-0.151099471,2.099936015,-0.118760796,-0.254981332,-0.268298431,-0.230574407,-0.260693091,-0.179605302,-0.165900379,-0.174477592,-0.259778964,-0.231187647
1,0.480384461,0.611745968,1.094606221,-0.137672629,0.448430467,-0.390773951,-0.14200658,1.228856206,-0.436721958,-0.477625607,-0.971018095,-0.656933693,0.402947383,0.074227427,0.733612598,-0.725267885,2.141764248,2.085302894,-0.619672176,-0.711773851,-0.671364214,1.585428676,-0.469194658,-0.308830305,-0.472443499,0.221413898,-0.386564919,5.56963982,-0.252690013,-0.408534479,-0.258318095,-0.280339838,-0.179202502,-0.214103731,-0.250488788,-0.373884683,-0.277350098,-0.151099471,-0.337295422,-0.118760796,-0.254981332,6.057896143,-0.230574407,-0.260693091,-0.179605302,-0.165900379,-0.174477592,-0.259778964,-0.231187647
1,0.480384461,-1.634665454,-1.373508742,-0.137672629,2.279273677,2.010973892,1.079030428,-0.537414593,-0.436721958,-0.861586015,-1.129671776,-0.656933693,-1.031198076,-0.388935704,-0.646247627,-0.962491466,-0.273438794,-0.448472241,-0.846901631,-0.711773851,0.125104778,2.03010611,-0.629659437,-0.310146623,-0.472443499,-0.07686287,-0.386564919,-0.153292839,-0.252690013,-0.408534479,-0.258318095,-0.280339838,-0.640597448,-0.214103731,-0.250488788,-0.373884683,-0.277350098,-0.151099471,-0.337295422,-0.118760796,-0.254981332,-0.268298431,-0.230574407,-0.260693091,-0.179605302,-0.165900379,-0.174477592,-0.259778964,-0.231187647
1,0.480384461,-1.634665454,0.49008795,-0.137672629,0.276408434,0.231841054,0.116348857,-0.537414593,0.679473452,1.171742776,-0.312223467,0.198312049,-0.424877572,-0.388935704,0.289581055,0.124467558,-0.273438794,-0.448472241,0.435986054,1.319438396,-0.031663084,-0.428018196,-1.00892857,0.576653081,-0.472443499,0.136314009,-0.386564919,-0.153292839,-0.252690013,-0.408534479,1.443542296,-0.280339838,2.589167178,-0.214103731,-0.250488788,-0.373884683,-0.277350098,-0.151099471,-0.337295422,-0.118760796,-0.254981332,-0.268298431,-0.230574407,-0.260693091,-0.179605302,-0.165900379,-0.174477592,-0.259778964,-0.231187647
1,-2.081665999,0.611745968,0.532156789,-0.137672629,-0.601553595,0.08269639,-0.348075798,-0.537414593,0.637942221,0.543878849,-0.292199207,-0.656933693,1.461961497,-0.388935704,0.153466754,-0.254981704,-0.273438794,-0.448472241,0.326778618,0.282194224,-0.658289432,-0.428018196,1.466801439,0.16981092,-0.472443499,0.528286086,-0.386564919,-0.153292839,-0.252690013,1.129477678,1.443542296,-0.280339838,-0.640597448,-0.214103731,-0.250488788,-0.373884683,-0.277350098,-0.151099471,-0.337295422,-0.118760796,-0.254981332,-0.268298431,-0.230574407,-0.260693091,-0.179605302,-0.165900379,-0.174477592,-0.259778964,-0.231187647
1,0.480384461,-1.634665454,1.854998353,-0.137672629,-2.038196788,-1.742240326,0.442368814,1.195924508,-0.436721958,-0.246873442,0.19568288,0.980877286,-0.428018382,-0.388935704,1.145881131,-0.057139186,-0.273438794,-0.448472241,-0.001589688,-0.020598947,-0.867164881,-0.428018196,-0.629659437,-0.079987216,2.873875669,-0.004752003,-0.386564919,-0.153292839,-0.252690013,-0.408534479,3.145402688,-0.280339838,1.666377285,-0.214103731,-0.250488788,2.976122077,-0.277350098,-0.151099471,-0.337295422,-0.118760796,-0.254981332,-0.268298431,-0.230574407,-0.260693091,-0.179605302,-0.165900379,-0.174477592,-0.259778964,-0.231187647
1,0.480384461,0.611745968,-0.785036622,-0.137672629,-1.418367625,-0.885134455,0.562319553,-0.537414593,-0.436721958,0.205888665,0.137179621,0.184999126,-0.288005449,0.068785972,-0.178333286,0.186176424,-0.273438794,-0.448472241,0.860141919,-0.711773851,-0.35683542,-0.428018196,0.179832709,-0.08368147,1.200716085,0.429918216,-0.386564919,-0.153292839,-0.252690013,-0.408534479,-0.258318095,-0.280339838,1.204982338,-0.214103731,-0.250488788,-0.373884683,-0.277350098,-0.151099471,-0.337295422,-0.118760796,-0.254981332,-0.268298431,-0.230574407,-0.260693091,-0.179605302,-0.165900379,-0.174477592,-0.259778964,-0.231187647
1,0.480384461,0.611745968,-0.45955122,-0.137672629,1.056407839,0.521482257,0.426990514,-0.537414593,-0.436721958,-0.861586015,-0.485787002,-0.147674893,-0.422383722,-0.388935704,-0.646247627,-0.534992766,-0.273438794,1.223468023,-0.846901631,-0.711773851,-0.478866276,3.283066275,0.180505367,-0.16991369,-0.472443499,0.456244959,0.544516176,-0.153292839,-0.252690013,-0.408534479,-0.258318095,2.158344575,-0.179202502,-0.214103731,2.189054191,-0.373884683,-0.277350098,-0.151099471,-0.337295422,-0.118760796,-0.254981332,-0.268298431,-0.230574407,-0.260693091,-0.179605302,-0.165900379,-0.174477592,-0.259778964,-0.231187647
1,-2.081665999,-1.634665454,0.311241073,-0.137672629,-1.925819581,-1.477936872,0.531562953,-0.098450121,-0.436721958,1.497926545,0.978555376,1.408500157,-0.735980784,-0.388935704,1.613795472,2.013116757,-0.273438794,-0.448472241,2.389152169,-0.711773851,-0.051146702,-0.428018196,-0.629659437,0.417443304,2.873875669,1.275041536,-0.386564919,-0.153292839,-0.252690013,-0.408534479,0.592612101,-0.280339838,1.666377285,-0.214103731,-0.250488788,1.301118697,-0.277350098,-0.151099471,-0.337295422,-0.118760796,-0.254981332,-0.268298431,-0.230574407,-0.260693091,-0.179605302,-0.165900379,-0.174477592,1.929204908,-0.231187647
1,0.480384461,-1.634665454,-0.620807916,3.974149898,-0.005250498,-0.015108121,1.015999371,-0.537414593,-0.436721958,-0.861586015,-1.129671776,-0.242623744,-1.031198076,-0.388935704,-0.646247627,-0.962491466,1.616152238,-0.448472241,-0.846901631,-0.35689949,-0.658289432,-0.202704358,-0.693560245,-0.266608572,-0.472443499,-0.698958577,-0.386564919,-0.153292839,-0.252690013,-0.408534479,-0.258318095,-0.280339838,-0.640597448,-0.214103731,-0.250488788,-0.373884683,-0.277350098,-0.151099471,-0.337295422,-0.118760796,1.104919107,-0.268298431,-0.230574407,-0.260693091,-0.179605302,-0.165900379,-0.174477592,-0.259778964,3.340262896
1,0.480384461,0.611745968,0.836384218,-0.137672629,-0.095706381,0.156622768,-0.394210698,-0.098450121,-0.436721958,2.062850442,0.32364345,0.198312049,0.788150536,-0.388935704,0.289581055,0.526353889,-0.273438794,-0.448472241,-0.846901631,-0.366186399,-0.031663084,-0.428018196,1.398956998,0.958648014,-0.472443499,0.337495656,-0.386564919,-0.153292839,-0.252690013,-0.408534479,-0.258318095,0.939002369,-0.640597448,-0.214103731,-0.250488788,1.301118697,-0.277350098,-0.151099471,-0.337295422,-0.118760796,-0.254981332,-0.268298431,-0.230574407,-0.260693091,-0.179605302,-0.165900379,-0.174477592,-0.259778964,-0.231187647
1,0.480384461,-1.634665454,-1.237702482,-0.137672629,0.478022748,1.301975367,0.753010471,-0.537414593,-0.436721958,1.280181185,-0.961748046,-0.656933693,-1.031198076,-0.388935704,-0.646247627,0.666606349,-0.273438794,-0.448472241,1.832943288,-0.711773851,-0.595158821,-0.428018196,-0.629659437,0.93647337,-0.472443499,0.593004543,-0.386564919,-0.153292839,-0.252690013,-0.408534479,-0.258318095,-0.280339838,-0.640597448,-0.214103731,-0.250488788,-0.373884683,-0.277350098,-0.151099471,-0.337295422,-0.118760796,-0.254981332,-0.268298431,-0.230574407,-0.260693091,-0.179605302,-0.165900379,-0.174477592,12.50929362,-0.231187647
1,0.480384461,-1.634665454,0.211283968,-0.137672629,0.72634151,0.996035043,1.091333068,-0.537414593,-0.436721958,-0.861586015,3.068396911,-0.656933693,0.101120853,-0.388935704,1.047465797,0.100166534,-0.273438794,-0.448472241,-0.846901631,-0.10618751,1.325596687,3.329707179,-0.17832822,-0.322362911,-0.472443499,1.08104308,-0.386564919,11.29257248,-0.252690013,-0.408534479,-0.258318095,-0.280339838,-0.640597448,-0.214103731,-0.250488788,-0.373884683,-0.277350098,-0.151099471,-0.337295422,-0.118760796,-0.254981332,-0.268298431,-0.230574407,-0.260693091,-0.179605302,-0.165900379,-0.174477592,0.105051681,-0.231187647
1,0.480384461,-1.634665454,-0.18094005,-0.137672629,-0.651684885,0.263628674,-0.461875217,-0.103881721,3.387033972,2.409255918,0.921430435,-0.656933693,2.317868982,-0.388935704,-0.646247627,0.514835878,-0.273438794,2.816321553,0.668227358,-0.711773851,3.453750764,-0.428018196,2.725574617,0.732484894,-0.472443499,1.465884271,-0.386564919,-0.153292839,-0.252690013,-0.408534479,6.549123471,-0.280339838,2.127772231,-0.214103731,-0.250488788,-0.373884683,-0.277350098,-0.151099471,-0.337295422,-0.118760796,-0.254981332,-0.268298431,-0.230574407,-0.260693091,-0.179605302,-0.165900379,-0.174477592,0.469882327,-0.231187647
1,0.480384461,0.611745968,1.45055576,-0.137672629,-0.286125462,-0.787370767,-1.135444751,0.353363095,0.679473452,0.773036227,1.313740917,0.198312049,1.24322832,0.068785972,0.289581055,0.870384782,-0.273438794,-0.448472241,1.332719566,1.734855441,0.147760072,0.120530249,0.727857666,0.311969012,-0.472443499,0.292164841,-0.386564919,-0.153292839,-0.252690013,1.129477678,-0.258318095,-0.280339838,1.666377285,-0.214103731,-0.250488788,1.301118697,-0.277350098,-0.151099471,-0.337295422,-0.118760796,-0.254981332,2.894798856,-0.230574407,1.431922922,-0.179605302,-0.165900379,-0.174477592,-0.259778964,-0.231187647
1,0.480384461,-1.634665454,0.082483997,-0.137672629,-1.491067172,-1.596890186,0.500806354,0.365151461,-0.436721958,-0.40327126,-0.135282144,1.053557791,-1.031198076,-0.388935704,1.225409737,0.395536954,-0.273438794,-0.448472241,-0.846901631,-0.711773851,-0.595158821,-0.428018196,-0.629659437,0.306905931,0.364136293,0.340790858,0.544516176,-0.153292839,-0.252690013,-0.408534479,-0.258318095,-0.280339838,0.282192445,-0.214103731,-0.250488788,-0.373884683,-0.277350098,-0.151099471,-0.337295422,-0.118760796,-0.254981332,-0.268298431,-0.230574407,-0.260693091,-0.179605302,-0.165900379,-0.174477592,-0.259778964,-0.231187647
1,0.480384461,0.611745968,0.771393402,-0.137672629,-0.099270402,0.344410833,-0.22197374,-0.095822531,-0.436721958,0.624095229,-0.15920959,-0.229310822,0.349605718,0.551959889,0.717590064,-0.062268838,-0.273438794,0.387497891,0.258326733,1.104985172,-0.271197751,-0.428018196,0.960253797,0.204634277,-0.472443499,0.290191207,-0.386564919,-0.153292839,-0.252690013,-0.408534479,-0.258318095,-0.280339838,-0.179202502,-0.214103731,-0.250488788,-0.373884683,-0.277350098,-0.151099471,2.099936015,-0.118760796,-0.254981332,-0.268298431,-0.230574407,-0.260693091,-0.179605302,-0.165900379,-0.174477592,-0.259778964,-0.231187647
1,0.480384461,-1.634665454,0.610426359,-0.137672629,-1.990381095,-1.472207496,0.316266755,0.403030705,-0.436721958,-0.21881625,0.320013205,1.408500157,-0.735980784,-0.388935704,1.613795472,0.542589663,-0.273438794,-0.448472241,-0.525818771,-0.408498865,-0.595158821,-0.428018196,-0.629659437,0.171733368,2.873875669,0.333503058,-0.386564919,-0.153292839,-0.252690013,-0.408534479,0.592612101,-0.280339838,1.666377285,-0.214103731,-0.250488788,4.651125457,-0.277350098,-0.151099471,-0.337295422,-0.118760796,-0.254981332,-0.268298431,-0.230574407,-0.260693091,-0.179605302,-0.165900379,-0.174477592,-0.259778964,-0.231187647
1,-2.081665999,-1.634665454,0.453064152,-0.137672629,-1.974054542,-1.553700774,0.430066174,0.765649778,-0.436721958,0.435365532,1.159631856,1.408500157,-0.735980784,-0.388935704,1.613795472,1.436423931,-0.273438794,-0.448472241,-0.588453297,-0.366186399,-0.051146702,-0.428018196,-0.629659437,0.546821623,2.873875669,0.927859792,-0.386564919,-0.153292839,-0.252690013,-0.408534479,0.592612101,-0.280339838,1.666377285,-0.214103731,-0.250488788,2.976122077,-0.277350098,-0.151099471,-0.337295422,-0.118760796,-0.254981332,-0.268298431,-0.230574407,-0.260693091,-0.179605302,-0.165900379,-0.174477592,0.105051681,-0.231187647
1,0.480384461,0.611745968,-0.332641446,-0.137672629,-0.445835071,-0.911493003,0.703799912,0.417446661,-0.436721958,-0.861586015,-0.793824315,1.414616049,-1.031198076,-0.388935704,-0.646247627,-0.668386047,-0.273438794,-0.448472241,-0.846901631,-0.711773851,-0.867164881,-0.428018196,-1.062225902,-0.37416222,0.364136293,-1.210604007,-0.386564919,-0.153292839,-0.252690013,-0.408534479,-0.258318095,-0.280339838,-0.640597448,-0.214103731,-0.250488788,-0.373884683,-0.277350098,-0.151099471,-0.337295422,-0.118760796,-0.254981332,-0.268298431,-0.230574407,-0.260693091,-0.179605302,-0.165900379,-0.174477592,-0.259778964,-0.231187647
1,0.480384461,0.611745968,0.940812739,-0.137672629,-0.005250498,-0.015108121,-1.278003588,-0.06469947,1.041421424,0.696682015,1.957287874,6.186788748,0.889486255,-0.388935704,4.968583437,2.479692802,-0.273438794,2.029144585,-0.020598635,-0.366186399,-0.462488765,-0.428018196,-0.278103127,2.139618528,-0.472443499,0.48145761,-0.386564919,-0.153292839,-0.252690013,-0.408534479,4.84726308,2.158344575,2.589167178,-0.214103731,2.189054191,-0.373884683,-0.277350098,-0.151099471,-0.337295422,2.83706347,7.904421305,-0.268298431,-0.230574407,-0.260693091,-0.179605302,-0.165900379,-0.174477592,-0.259778964,-0.231187647
1,0.480384461,0.611745968,-0.346739876,-0.137672629,-0.446312243,-0.928825042,0.691497272,0.417446661,-0.436721958,-0.861586015,-0.961748046,1.000306101,-1.031198076,-0.388935704,-0.646247627,-0.815438757,-0.273438794,-0.448472241,-0.846901631,-0.711773851,-0.867164881,-0.428018196,-1.008626131,-0.401621943,0.364136293,-1.384186162,-0.386564919,-0.153292839,-0.252690013,-0.408534479,-0.258318095,-0.280339838,-0.640597448,-0.214103731,-0.250488788,-0.373884683,-0.277350098,-0.151099471,-0.337295422,-0.118760796,-0.254981332,-0.268298431,-0.230574407,-0.260693091,-0.179605302,-0.165900379,-0.174477592,-0.259778964,-0.231187647
1,0.480384461,0.611745968,0.106074986,-0.137672629,-1.034764454,-0.395028185,0.497730694,-0.14936633,-0.436721958,0.010341127,-0.319519324,0.161971797,-0.710490564,-0.388935704,0.249816752,-0.204191896,-0.273438794,-0.448472241,-0.846901631,-0.408498865,-0.190953801,1.094474939,-0.629659437,0.464969399,-0.472443499,0.151377788,-0.386564919,-0.153292839,-0.252690013,-0.408534479,0.592612101,-0.280339838,-0.640597448,-0.214103731,-0.250488788,-0.373884683,-0.277350098,-0.151099471,-0.337295422,-0.118760796,-0.254981332,-0.268298431,-0.230574407,-0.260693091,-0.179605302,-0.165900379,-0.174477592,-0.259778964,-0.231187647
1,0.480384461,0.611745968,0.695712543,-0.137672629,0.660314217,0.629900902,0.390082595,-0.074106467,-0.436721958,-0.861586015,-0.971018095,-0.656933693,-0.454721047,-0.388935704,-0.646247627,-0.819857113,-0.273438794,-0.448472241,-0.846901631,-0.711773851,-0.671364214,-0.428018196,-0.477075202,-0.404098479,-0.472443499,-0.337602235,-0.386564919,-0.153292839,-0.252690013,-0.408534479,-0.258318095,-0.280339838,-0.640597448,-0.214103731,-0.250488788,-0.373884683,-0.277350098,-0.151099471,-0.337295422,-0.118760796,-0.254981332,-0.268298431,-0.230574407,-0.260693091,-0.179605302,-0.165900379,-0.174477592,-0.259778964,-0.231187647
1,-2.081665999,0.611745968,0.407776004,-0.137672629,-1.347758171,-0.648742841,0.700724252,-0.537414593,-0.436721958,0.871801955,0.039124118,0.161971797,-1.031198076,-0.388935704,0.249816752,0.82517707,-0.273438794,-0.448472241,1.535182741,-0.711773851,-0.130654823,-0.428018196,-0.629659437,0.489857562,1.200716085,0.654584713,-0.386564919,-0.153292839,-0.252690013,1.129477678,-0.258318095,-0.280339838,-0.640597448,-0.214103731,-0.250488788,-0.373884683,-0.277350098,-0.151099471,-0.337295422,-0.118760796,-0.254981332,-0.268298431,-0.230574407,-0.260693091,-0.179605302,-0.165900379,-0.174477592,-0.259778964,-0.231187647
1,0.480384461,0.611745968,1.309254807,-0.137672629,-0.537270898,-0.013038154,-0.855559694,-0.537414593,0.758861374,-0.030086553,0.006568058,-0.656933693,1.811242657,0.990444143,1.16958254,0.129756439,-0.273438794,1.257408411,1.536025867,2.416470909,-0.02374633,-0.032837789,1.371393955,-0.02626121,-0.472443499,0.686382537,-0.386564919,-0.153292839,-0.252690013,1.129477678,-0.258318095,-0.280339838,-0.640597448,-0.214103731,-0.250488788,-0.373884683,-0.277350098,-0.151099471,-0.337295422,-0.118760796,-0.254981332,2.894798856,-0.230574407,-0.260693091,-0.179605302,-0.165900379,5.036586479,-0.259778964,-0.231187647
1,0.480384461,0.611745968,-0.990154329,-0.137672629,0.600181074,1.34896925,0.488503714,0.335393476,-0.436721958,-0.66080532,-0.666863482,-0.242623744,-0.428996908,0.526507648,-0.646247627,-0.695278715,-0.273438794,-0.448472241,-0.002932644,-0.711773851,-0.867164881,-0.428018196,-0.086713051,-0.313277229,-0.472443499,-0.097261737,-0.386564919,-0.153292839,-0.252690013,-0.408534479,-0.258318095,-0.280339838,-0.640597448,-0.214103731,-0.250488788,-0.373884683,-0.277350098,-0.151099471,-0.337295422,-0.118760796,-0.254981332,-0.268298431,-0.230574407,-0.260693091,-0.179605302,-0.165900379,-0.174477592,-0.259778964,-0.231187647
