target,acid_group,acid_pka,base_group,MinEStateIndex,qed,MaxPartialCharge,MinAbsPartialCharge,BCUT2D_MWLOW,BCUT2D_CHGLO,PEOE_VSA13,PEOE_VSA14,PEOE_VSA3,PEOE_VSA4,PEOE_VSA7,SlogP_VSA8,EState_VSA4,EState_VSA8,VSA_EState5,VSA_EState6,VSA_EState8,VSA_EState9,NumAliphaticCarbocycles,NumAromaticCarbocycles,MolLogP,fr_Ndealkylation1,fr_Ndealkylation2,fr_lactam,fr_lactone,fr_piperdine
1,-2.092912251,1.049513373,0.575335079,-0.024326297,-0.419442751,3.252286453,1.690207682,-0.066257621,-0.050658463,-0.424660713,2.520286717,-0.436257027,-0.329564207,-1.086464612,-0.456546637,-0.452898063,-0.86991259,-0.366733665,-0.602564147,-0.594614198,-0.076314713,-0.440078758,-0.828710047,-2.333402153,-0.434097799,-0.354801638,-0.302371578,-0.166346092,-0.271260047
1,0.477803118,-0.356832312,-1.738117554,1.12494488,0.884082526,-0.463443568,-1.006869149,1.09098188,0.215474712,-0.424660713,-0.311367483,-0.436257027,-0.329564207,-0.601308086,-0.456546637,-0.143707591,-0.064388754,0.317501354,0.369387724,0.0358148,0.742865436,-0.440078758,-0.021140562,0.2678627,-0.434097799,-0.354801638,-0.302371578,-0.166346092,-0.271260047
1,0.477803118,-1.823835079,0.575335079,-0.969587427,0.442380889,-0.077727664,0.256615944,-0.045965606,0.476770789,0.757207049,-0.136844834,0.675312354,-0.329564207,-0.592908479,-0.456546637,-0.891055065,-0.86991259,0.102602165,-0.602564147,-0.259284794,-0.076314713,-0.440078758,-0.828710047,-0.096289294,-0.434097799,-0.354801638,-0.302371578,-0.166346092,-0.271260047
1,0.477803118,1.015814994,0.575335079,0.657763905,1.04025801,-0.546482614,-1.278879185,0.321367709,0.75408829,-0.424660713,-0.311367483,-0.436257027,-0.329564207,-0.589128827,-0.456546637,-0.642309133,-0.666154875,0.281493578,0.677290764,-0.081483405,0.279996807,-0.440078758,-0.021140562,0.160407743,1.311432299,-0.354801638,-0.302371578,-0.166346092,-0.271260047
1,0.477803118,-1.028553334,-1.738117554,0.442783649,-0.055464238,-0.130168557,0.084835922,-0.254696119,0.860442703,-0.424660713,-0.136844834,-0.436257027,-0.329564207,-0.441375019,-0.456546637,0.801839199,-0.604571051,0.326918493,-0.602564147,-0.063060282,-0.076314713,0.430957955,-0.828710047,0.503781701,-0.434097799,-0.354801638,-0.302371578,-0.166346092,-0.271260047
1,0.477803118,-1.113922561,0.575335079,-0.799598034,-0.794782704,-0.224638392,-0.224617814,-1.568137106,-1.069164464,0.661879685,-0.311367483,-0.076763922,-0.329564207,0.4101627,-0.456546637,0.539577289,-0.666154875,-0.738430692,-0.630600653,-0.12855044,0.510464761,2.173031379,-0.021140562,-0.010223005,1.311432299,1.83123426,-0.302371578,-0.166346092,-0.271260047
1,0.477803118,0.687817438,0.575335079,0.436651455,-0.074335107,-0.391476716,-0.771128169,-0.633245805,-0.923903289,-0.424660713,-0.311367483,-0.436257027,-0.329564207,0.492237492,-0.456546637,1.616856971,-0.100315944,0.215888475,-0.602564147,0.834531325,0.244229083,-0.440078758,-0.828710047,0.508650264,-0.434097799,-0.354801638,-0.302371578,-0.166346092,-0.271260047
1,0.477803118,-1.255455753,0.575335079,0.192036531,-0.249599133,-0.030295599,0.41198861,-0.717127678,-0.856336555,-0.424660713,0.037677815,0.348909314,-0.329564207,-0.283398176,-0.456546637,-0.891055065,-0.46239716,-0.120235433,0.063070877,0.107005556,-0.076314713,-0.440078758,-0.021140562,0.096505793,-0.434097799,-0.354801638,3.307189139,-0.166346092,-0.271260047
1,0.477803118,1.02255467,0.575335079,0.586744079,0.922627796,-0.125208125,0.101084753,0.592116196,0.910239604,-0.424660713,-0.136844834,-0.436257027,-0.329564207,-0.472472481,-0.456546637,-0.642309133,-0.484621915,0.334111745,0.427746242,0.200432175,0.191801885,-0.440078758,-0.021140562,0.193745021,-0.434097799,-0.354801638,-0.302371578,-0.166346092,-0.271260047
1,0.477803118,-0.111957424,0.575335079,0.099646032,1.269473953,-0.340528072,-0.604236291,0.696987962,1.121585455,-0.424660713,-0.311367483,-0.028162144,-0.329564207,-0.425037452,1.233297095,0.611392595,-0.296902743,0.469583936,0.12012805,0.106357839,0.291322422,-0.440078758,-0.021140562,0.419817972,-0.434097799,-0.354801638,-0.302371578,-0.166346092,-0.271260047
1,0.477803118,1.013568435,0.575335079,0.889807151,1.467347608,-0.252973929,-0.317436203,0.462651106,0.121263469,-0.424660713,-0.311367483,-0.436257027,-0.329564207,0.209533546,-0.456546637,1.020124648,0.317651219,0.293282042,0.190863731,0.93691305,-0.076314713,-0.440078758,-0.021140562,0.560544192,1.311432299,-0.354801638,-0.302371578,-0.166346092,-0.271260047
1,0.477803118,-0.179354182,0.575335079,0.754832377,0.680307262,-0.382409801,-0.741427783,-0.371531927,0.629470931,-0.424660713,-0.311367483,-0.436257027,-0.329564207,0.131871222,-0.456546637,0.147803513,-0.666154875,0.255547333,0.522645776,-0.130152117,-0.076314713,-0.440078758,0.786428922,0.392530915,-0.434097799,-0.354801638,-0.302371578,-0.166346092,-0.271260047
1,0.477803118,0.613681004,-1.738117554,-0.28546748,-1.212472646,5.245308442,0.6771554,-0.066257621,-0.050658463,-0.424660713,0.187663943,-0.436257027,-0.329564207,-1.086464612,-0.456546637,-0.891055065,-0.86991259,0.281493578,-0.602564147,-0.566728151,-0.076314713,-0.440078758,-0.828710047,-1.369047135,-0.434097799,-0.354801638,-0.302371578,-0.166346092,-0.271260047
1,0.477803118,0.449682226,-1.738117554,-2.533643547,-1.461321603,5.245308442,3.261994488,-0.066257621,-0.050658463,1.014211445,2.59959689,1.058912214,0.599431962,-1.086464612,-0.456546637,-0.891055065,-0.374317713,-1.620117097,-0.602564147,-0.274237492,-6.11241899,-0.440078758,-0.828710047,-3.375736694,-0.434097799,-0.354801638,-0.302371578,-0.166346092,-0.271260047
1,0.477803118,0.800145368,0.575335079,0.107242681,0.159579645,-0.111581423,0.145721581,0.676068259,0.845428258,-0.424660713,-0.133661879,-0.028162144,1.217642167,-1.086464612,1.253280497,-0.891055065,-0.296902743,0.266585721,-0.602564147,-0.320103468,-0.076314713,-0.440078758,-0.828710047,-0.36255842,-0.434097799,-0.354801638,-0.302371578,-0.166346092,-0.271260047
1,0.477803118,-0.062533135,-1.738117554,0.197753257,0.69180642,-0.056776906,0.3252441,-0.780272068,-0.296102079,-0.424660713,-0.136844834,-0.043673856,-0.329564207,-0.314249883,-0.456546637,-0.891055065,-0.86991259,0.324742087,1.573538719,-0.274237492,-0.076314713,-0.440078758,1.593998407,0.546245471,-0.434097799,-0.354801638,-0.302371578,-0.166346092,-0.271260047
1,0.477803118,1.009075318,0.575335079,-1.757878844,1.114869709,0.095313683,0.686722415,0.640025257,-0.292460586,-0.424660713,-0.13079304,-0.436257027,1.08972165,0.015839287,-0.456546637,1.551176763,-0.494349638,0.281493578,0.965089263,0.345910465,-0.076314713,-0.440078758,0.786428922,0.652248111,-0.434097799,-0.354801638,-0.302371578,-0.166346092,-0.271260047
1,0.477803118,-1.985587299,0.575335079,-2.990667028,-1.490426117,0.058268764,0.702097861,-0.098355182,-1.092717939,-0.424660713,2.461617522,2.061492698,8.453514977,-1.086464612,-0.456546637,-0.362042615,-0.068361134,-0.238705079,-1.674374901,-0.772823822,-8.939241302,-0.440078758,-0.828710047,-2.328005475,-0.434097799,-0.354801638,-0.302371578,-0.166346092,-0.271260047
1,0.477803118,-1.713753708,0.575335079,-2.200925827,-0.613921539,0.167418315,0.387844338,0.159326509,-0.596973406,-0.424660713,0.44261217,0.689611559,3.046063052,0.145299303,-0.456546637,-0.348591764,-0.483510199,0.199411712,0.055066195,-0.171558702,-1.051674971,-0.440078758,0.786428922,0.661853208,-0.434097799,-0.354801638,-0.302371578,-0.166346092,-0.271260047
1,-2.092912251,1.049513373,0.575335079,-2.2036488,-0.918200632,0.095211248,0.823109926,-0.641050681,-0.64055257,1.014211445,0.049781403,-0.028162144,2.509007508,0.485036901,1.24761752,-0.393563202,-0.505543681,0.256833002,0.73501712,0.309579578,-0.408397184,-0.440078758,0.786428922,0.888005377,3.056962398,-0.354801638,-0.302371578,-0.166346092,-0.271260047
1,0.477803118,-1.704767474,-1.738117554,-2.053006573,0.447313164,0.204622021,0.16696341,-0.571111091,0.186434325,0.661879685,0.09367193,0.731329671,-0.329564207,-0.803186061,-0.456546637,-0.891055065,-0.492789249,0.209737923,1.55486576,-0.358081943,-1.009723432,-0.440078758,0.786428922,0.196864201,-0.434097799,-0.354801638,-0.302371578,-0.166346092,-0.271260047
1,0.477803118,-1.724986501,-1.738117554,-1.852974392,0.711140429,0.206974979,1.152325815,-0.102791014,0.645804892,-0.424660713,-0.082657816,0.307945802,-0.329564207,-0.501859473,-0.456546637,-0.393563202,-0.696546964,0.404425614,0.16556465,0.483250037,-0.946836679,-0.440078758,-0.021140562,0.498913138,-0.434097799,-0.354801638,-0.302371578,-0.166346092,-0.271260047
1,-2.092912251,1.049513373,0.575335079,-2.2462333,-1.325374874,5.245308442,3.043969631,-0.066257621,-0.050658463,1.014211445,3.44882693,-0.436257027,-0.329564207,-0.149318205,-0.456546637,0.263672301,-0.86991259,-0.614661857,1.768315698,-0.961662555,-1.070470666,0.430957955,0.786428922,-2.459522685,-0.434097799,-0.354801638,-0.302371578,-0.166346092,-0.271260047
1,0.477803118,0.076753498,0.575335079,-0.201909716,-1.544897787,-0.244811431,-0.290698405,0.120325892,0.001067724,-0.424660713,-0.311367483,-0.436257027,-0.329564207,3.029780895,1.19333029,-0.40941112,2.352593398,-0.536556309,1.403500394,1.330873455,-0.076314713,-0.440078758,2.401567891,0.316333782,-0.434097799,1.83123426,-0.302371578,-0.166346092,-0.271260047
1,0.477803118,0.12168467,0.575335079,-1.366167563,0.682995889,-0.033581398,0.401225354,0.613444788,0.59116176,-0.424660713,0.028136776,-0.043673856,1.153681909,-0.932021667,-0.456546637,-0.342758066,-0.678909308,-0.123895943,-0.451401269,-0.351820621,-0.076314713,-0.440078758,-0.828710047,-0.271409022,-0.434097799,-0.354801638,-0.302371578,-0.166346092,-0.271260047
1,0.477803118,0.609187887,0.575335079,0.122428161,-1.388193907,-0.364586504,-0.683044217,-0.52372472,-0.984202255,-0.424660713,-0.311367483,-0.436257027,-0.329564207,1.983794736,-0.456546637,-0.029816357,-0.054881729,0.281493578,-1.499616732,0.582826056,1.225471385,2.173031379,-0.828710047,-1.85638202,6.548022596,-0.354801638,-0.302371578,-0.166346092,-0.271260047
1,0.477803118,0.072260381,0.575335079,-0.163731375,-1.553287088,-0.244808998,-0.290690434,0.200649668,0.056739295,-0.424660713,-0.311367483,-0.028162144,-0.329564207,0.791607855,1.213313692,-0.891055065,1.728242898,-0.657341852,-0.291541376,-0.114519192,-0.076314713,-0.440078758,0.786428922,-0.782822663,-0.434097799,1.83123426,-0.302371578,-0.166346092,-0.271260047
1,-2.092912251,1.049513373,0.575335079,0.732937657,0.138627911,-0.124435273,0.103616375,0.919383716,1.567714456,-0.424660713,-0.136844834,-0.436257027,-0.329564207,-0.922997648,-0.456546637,-0.316895926,-0.604571051,0.239442642,-0.602564147,-0.017918269,-0.076314713,-0.440078758,-0.828710047,0.175260985,-0.434097799,-0.354801638,-0.302371578,-0.166346092,-0.271260047
1,0.477803118,0.611434446,0.575335079,1.287671477,0.192123959,-0.39487727,-0.782267324,0.870335051,1.701899158,-0.424660713,-0.311367483,0.042148694,0.21985135,-1.086464612,1.19333029,-0.40941112,-0.271179293,0.90304394,0.419495889,-0.274237492,-0.076314713,-0.440078758,-0.021140562,0.092330382,-0.434097799,-0.354801638,-0.302371578,-0.166346092,-0.271260047
1,0.477803118,0.618174121,-1.738117554,-0.057948611,1.013032524,-0.130737487,0.082972284,-2.112578211,-1.658219693,-0.424660713,-0.136844834,-0.436257027,-0.329564207,0.638875378,-0.456546637,0.506440738,-0.604571051,0.232533392,-0.602564147,0.211061099,-0.076314713,3.044068092,-0.828710047,0.329487153,-0.434097799,-0.354801638,-0.302371578,-0.166346092,-0.271260047
1,0.477803118,-0.026588197,0.575335079,0.691111618,1.335508459,-0.38745908,-0.757967648,-1.848587426,-1.458449698,-0.424660713,-0.311367483,-0.436257027,-0.329564207,0.196729876,-0.456546637,0.511550357,-0.412039966,0.439854154,-0.044154305,-0.175415468,0.348670202,1.301994667,-0.021140562,0.210314638,1.311432299,1.83123426,-0.302371578,-0.166346092,1.887517829
1,-2.092912251,1.049513373,-1.738117554,0.330363626,-0.160059577,-0.123301919,0.107328889,-2.076882314,-1.581644611,-0.424660713,-0.136844834,-0.436257027,-0.329564207,1.14207994,-0.456546637,1.692661058,-0.073887972,0.457374423,-0.602564147,0.550789562,-0.076314713,3.044068092,-0.828710047,0.92645547,-0.434097799,-0.354801638,-0.302371578,-0.166346092,-0.271260047
1,0.477803118,-0.228778472,0.575335079,0.865163437,-0.351282802,-0.488558862,-1.089139024,0.424614991,1.578845656,-0.424660713,-0.311367483,-0.436257027,-0.329564207,-0.790382391,1.404624562,-0.642309133,-0.86991259,0.283254284,0.978674795,-0.274237492,-0.076314713,-0.440078758,0.786428922,0.292905267,-0.434097799,-0.354801638,-0.302371578,-0.166346092,-0.271260047
1,0.477803118,1.00682876,0.575335079,0.97187561,1.086809059,-0.594672759,-1.436735084,-0.009912308,-0.488629976,-0.424660713,-0.311367483,-0.436257027,-0.329564207,-0.494300169,-0.456546637,0.796614409,1.13303943,0.281493578,1.908723806,0.336978066,-0.076314713,-0.440078758,0.786428922,0.445589998,-0.434097799,-0.354801638,-0.302371578,-0.166346092,-0.271260047
1,0.477803118,-1.731726177,0.575335079,-2.360640884,-0.460206486,0.001643924,0.506810731,1.070190488,0.024690867,0.510325594,0.132782213,-0.436257027,-0.329564207,-0.576949567,-0.456546637,-0.029816357,-0.86991259,0.281493578,-0.602564147,-0.013898176,-1.815405024,-0.440078758,-0.828710047,0.023774416,-0.434097799,-0.354801638,-0.302371578,-0.166346092,-0.271260047
1,0.477803118,-0.161381714,0.575335079,-1.092577336,0.162137453,-0.27672001,-0.395220966,0.322751502,0.560246192,-0.424660713,-0.311367483,0.253003543,-0.329564207,0.354328064,-0.456546637,0.80233274,0.02951896,0.281493578,0.307867758,0.477390011,-0.707780634,-0.440078758,-0.021140562,0.62846642,-0.434097799,-0.354801638,-0.302371578,-0.166346092,-0.271260047
1,0.477803118,-1.316112835,0.575335079,-0.109027585,-1.52681732,-0.084636852,0.233983599,-0.504277853,-0.644766486,-0.424660713,-0.136844834,-0.043673856,-0.329564207,1.437027186,-0.456546637,0.438008075,0.760149131,-0.645050569,-0.748587693,-0.40161702,-0.076314713,0.430957955,-0.021140562,-0.783910251,-0.434097799,6.203306056,-0.302371578,-0.166346092,-0.271260047
1,-2.092912251,1.049513373,0.575335079,1.577073859,1.527810009,-0.645474398,-1.603145419,0.351002764,0.205033642,-0.424660713,-0.311367483,-0.436257027,-0.329564207,0.52157468,-0.456546637,0.268345639,1.905705879,0.281493578,1.723857095,-0.057299646,0.751892094,-0.440078758,0.786428922,0.580771008,-0.434097799,-0.354801638,-0.302371578,-0.166346092,-0.271260047
1,0.477803118,-0.109710866,-1.738117554,-1.859969688,-0.074856286,-0.14773436,0.027295828,0.452717319,1.557726335,3.297505901,-0.311367483,-0.436257027,1.48457866,-0.159806937,-0.456546637,0.193871536,-0.46239716,0.137160275,0.276323592,-0.274237492,-1.821757052,-0.440078758,0.786428922,0.157156533,-0.434097799,-0.354801638,-0.302371578,-0.166346092,-0.271260047
1,0.477803118,-1.846300665,-1.738117554,0.267058731,-1.001524538,-0.061239792,0.310625075,0.68087461,0.955485804,-0.424660713,0.037677815,0.348909314,-0.329564207,3.000185569,-0.456546637,-0.571804213,1.269123322,0.002229583,-0.155437181,-0.274237492,-0.076314713,-0.440078758,0.786428922,1.071456124,-0.434097799,-0.354801638,-0.302371578,-0.166346092,-0.271260047
1,0.477803118,0.528311777,0.575335079,-0.337590731,-1.114556167,0.098603089,0.834220538,-0.609579012,-0.04859873,0.739158434,0.041301256,1.49150212,0.729572424,0.019618939,1.267600923,0.171385818,-0.047158946,0.001875442,1.379848989,0.006821253,0.518973147,-0.440078758,0.786428922,0.697877272,1.311432299,-0.354801638,-0.302371578,-0.166346092,-0.271260047
1,0.477803118,0.683324321,0.575335079,-0.105211996,-0.978582513,-0.36181311,-0.673959444,-0.516688245,-0.959858144,-0.424660713,-0.311367483,-0.436257027,-0.329564207,-0.922997648,-0.456546637,-0.891055065,-0.86991259,0.281493578,-0.978000683,-0.349469901,-0.076314713,0.430957955,-0.828710047,-1.262087286,-0.434097799,-0.354801638,-0.302371578,-0.166346092,-0.271260047
1,-2.092912251,1.049513373,-1.738117554,-2.337711731,-0.298564562,1.259264464,3.201484937,-0.066257621,-0.050658463,-0.424660713,3.145259787,-0.436257027,-0.329564207,-0.614111757,1.19333029,-0.619823415,-0.523181338,0.227879331,0.308375388,-0.138267519,-2.120773557,-0.440078758,0.786428922,-2.108619783,-0.434097799,-0.354801638,-0.302371578,-0.166346092,-0.271260047
1,-2.092912251,1.049513373,0.575335079,0.572488226,1.59757535,-0.420958256,-0.867700509,-0.864592283,-0.300667704,-0.424660713,-0.311367483,-0.436257027,-0.329564207,-0.284022587,-0.456546637,0.218929574,-0.666154875,0.308890479,0.396509515,-0.274237492,0.279176815,0.430957955,-0.021140562,0.419497802,1.311432299,-0.354801638,-0.302371578,-0.166346092,-0.271260047
1,0.477803118,-1.140881264,0.575335079,0.409852732,1.592955874,-0.111786939,0.145048374,0.375473129,1.461556754,-0.424660713,-0.136844834,-0.436257027,-0.329564207,-0.614111757,-0.456546637,-0.636475435,-0.86991259,0.136420171,1.039296729,-0.216048872,-0.076314713,-0.440078758,-0.021140562,0.319353941,-0.434097799,-0.354801638,-0.302371578,-0.166346092,-0.271260047
1,0.477803118,-0.260230292,0.575335079,0.439623927,0.626089978,-0.231584288,-0.247370407,0.28037255,0.736327233,0.661879685,-0.311367483,-0.436257027,-0.329564207,0.008904393,-0.456546637,-0.316895926,0.064154969,0.18669321,1.34998989,-0.034695834,-0.076314713,-0.440078758,0.786428922,0.293674335,-0.434097799,-0.354801638,-0.302371578,-0.166346092,-0.271260047
1,0.477803118,0.081246615,0.575335079,-0.037061851,-1.432092383,-0.24806483,-0.301355527,0.128728228,0.080024616,-0.424660713,-0.311367483,-0.436257027,-0.329564207,1.223460576,2.863190619,1.292018393,0.747394699,-0.530244546,1.468473835,0.203712577,0.315944984,-0.440078758,2.401567891,0.076850002,-0.434097799,-0.354801638,-0.302371578,-0.166346092,-0.271260047
1,0.477803118,0.995595967,0.575335079,0.508284018,-0.172929766,-0.104563269,0.168710866,-2.175016634,-1.73547001,-0.424660713,-0.136844834,-0.436257027,-0.329564207,0.496990347,-0.456546637,0.544342781,0.178239581,0.287983412,-0.600003725,0.96104958,-0.076314713,3.044068092,-0.828710047,0.579417712,-0.434097799,-0.354801638,-0.302371578,-0.166346092,-0.271260047
1,0.477803118,-1.363290566,0.575335079,0.099613791,-0.805877169,-0.084588009,0.234143594,0.571117169,-0.155539696,1.684426541,0.037677815,-0.043673856,0.207491337,-0.305225864,-0.456546637,-0.891055065,0.12336712,-0.036693539,-0.030076518,-0.218233681,-0.076314713,-0.440078758,-0.021140562,-0.179401437,-0.434097799,-0.354801638,-0.302371578,-0.166346092,-0.271260047
1,0.477803118,0.130670905,0.575335079,1.125089181,1.525105245,-0.503779194,-1.13899609,-1.82444525,-1.579650603,-0.424660713,-0.311367483,-0.436257027,-0.329564207,0.476853186,-0.456546637,-0.046760862,0.267818835,0.410330074,0.287807506,0.331357327,-0.076314713,1.301994667,-0.021140562,0.541426419,-0.434097799,1.83123426,-0.302371578,-0.166346092,1.887517829
1,0.477803118,0.130670905,0.575335079,1.147551329,1.279084918,-0.503779194,-1.13899609,-1.820366317,-1.546345247,-0.424660713,-0.311367483,-0.436257027,-0.329564207,0.656279062,-0.456546637,-0.35632615,0.052928339,0.415768944,0.295520887,-0.154160052,0.368128639,1.301994667,-0.021140562,0.449633381,1.311432299,1.83123426,-0.302371578,-0.166346092,1.887517829
1,0.477803118,-1.603672336,0.575335079,0.289465906,-0.008817737,-0.095361666,0.198852451,0.434068633,0.980847125,-0.424660713,-0.136844834,-0.436257027,-0.329564207,1.716271538,-0.456546637,-0.323058281,0.861607891,0.335210231,0.42458709,-0.274237492,-0.076314713,-0.440078758,0.786428922,0.593594307,-0.434097799,-0.354801638,-0.302371578,-0.166346092,-0.271260047
1,0.477803118,-1.522796227,0.575335079,0.342395508,0.104882742,-0.09605566,0.196579142,0.65699467,1.571950445,-0.424660713,-0.136844834,-0.436257027,-0.329564207,-0.592908479,-0.456546637,-0.316895926,-0.86991259,0.182637346,-0.696514292,-0.214765047,-0.076314713,-0.440078758,-0.828710047,-0.136756128,-0.434097799,-0.354801638,-0.302371578,-0.166346092,-0.271260047
1,0.477803118,-1.722739942,0.575335079,-2.049222663,-1.325243686,3.252286453,1.690207728,-0.066257621,-0.050658463,-0.424660713,0.645083277,0.311327593,-0.329564207,-0.425037452,-0.456546637,-0.891055065,-0.141174773,-0.100801219,-0.271415671,-0.311961446,-1.940752956,-0.440078758,-0.828710047,-0.467250674,-0.434097799,-0.354801638,-0.302371578,-0.166346092,-0.271260047
1,-2.092912251,1.049513373,0.575335079,1.338783771,0.472712037,-0.663890331,-1.663470278,2.492483993,1.141573593,-0.424660713,-0.311367483,-0.436257027,-0.329564207,-0.907038737,-0.456546637,-0.305813499,-0.682131114,0.427214817,-0.602564147,-0.091955237,0.3110372,-0.440078758,-0.828710047,0.171613689,-0.434097799,-0.354801638,-0.302371578,-0.166346092,-0.271260047
1,-2.092912251,1.049513373,0.575335079,0.645158925,1.261097265,-0.103673,0.17162711,-0.980802557,-0.434308905,-0.424660713,-0.136844834,-0.436257027,-0.329564207,0.071049512,-0.456546637,0.517091571,-0.412039966,0.274559765,0.71724484,0.138730539,0.328922943,-0.440078758,-0.021140562,0.306497634,-0.434097799,1.83123426,-0.302371578,-0.166346092,1.887517829
1,-2.092912251,1.049513373,0.575335079,1.03634012,1.086400682,-0.701478567,-1.786597623,-0.04477471,0.422169752,-0.424660713,-0.311367483,-0.436257027,-0.329564207,-0.249391229,-0.456546637,-0.603975496,1.026948967,0.281493578,0.781687237,0.160998955,0.310688332,-0.440078758,-0.021140562,0.308808139,1.311432299,-0.354801638,-0.302371578,-0.166346092,-0.271260047
1,0.477803118,1.029294346,0.575335079,0.931804783,1.645149141,-0.252972075,-0.317430131,0.203030018,-0.017551706,-0.424660713,-0.311367483,-0.436257027,-0.329564207,0.222337217,-0.456546637,0.727503865,-0.478373399,0.295675042,0.199828138,0.227206954,0.317047386,-0.440078758,-0.021140562,0.391184221,1.311432299,1.83123426,-0.302371578,-0.166346092,1.887517829
1,-2.092912251,1.049513373,0.575335079,0.327316137,1.180881567,-0.621249638,-1.523792655,0.123523872,-0.345627043,-0.424660713,-0.311367483,-0.436257027,-0.329564207,0.522199091,-0.456546637,-0.092474114,1.170646426,0.281493578,1.439582459,-0.056028815,0.175292418,-0.440078758,0.786428922,0.750114475,-0.434097799,1.83123426,-0.302371578,-0.166346092,1.887517829
1,0.477803118,0.108205319,0.575335079,0.479017886,0.672297803,-0.503665175,-1.1386226,0.325134568,0.956051424,-0.424660713,-0.311367483,-0.436257027,-0.329564207,-0.45966881,-0.456546637,-0.891055065,-0.86991259,0.296910771,0.203007887,-0.105039393,-0.076314713,-0.440078758,-0.021140562,0.068796244,-0.434097799,-0.354801638,-0.302371578,-0.166346092,-0.271260047
1,-2.092912251,1.049513373,0.575335079,0.558076437,1.235447173,-0.440614633,-0.932088673,-1.227734626,-0.365991986,-0.424660713,-0.311367483,-0.436257027,-0.329564207,-0.104596711,-0.456546637,-0.106483632,1.053329332,0.311268767,2.11936421,0.134296241,0.724103916,-0.440078758,0.786428922,0.649591031,-0.434097799,-0.354801638,-0.302371578,-0.166346092,-0.271260047
1,0.477803118,-0.361325429,-1.738117554,0.074947174,0.165760002,-0.07602097,-0.086549588,-1.063894878,-0.460610555,-0.424660713,-0.135037738,-0.043673856,-0.329564207,-0.746727014,-0.456546637,-0.671976564,0.039755689,0.722401485,-0.694839484,0.434723776,0.184362207,-0.440078758,-0.828710047,0.156892476,-0.434097799,-0.354801638,-0.302371578,-0.166346092,-0.271260047
1,0.477803118,0.566503274,0.575335079,0.452242973,1.316881053,-0.485645486,-1.079595714,0.256351621,0.721158307,-0.424660713,-0.311367483,-0.436257027,-0.329564207,-0.44686514,-0.456546637,-0.891055065,-0.86991259,0.417433596,0.039894077,-0.102803716,0.52808318,-0.440078758,-0.021140562,0.12022147,-0.434097799,-0.354801638,-0.302371578,-0.166346092,-0.271260047
1,0.477803118,-0.076012487,-1.738117554,0.343791771,1.352137946,-0.387024544,-0.756544242,-1.986268388,-1.8796981,-0.424660713,-0.311367483,-0.436257027,-0.329564207,-0.299981499,-0.456546637,1.230870898,-0.599821442,0.432065765,-0.107341307,-0.068159701,0.369427906,2.173031379,-0.021140562,0.216866568,1.311432299,1.83123426,-0.302371578,-0.166346092,1.887517829
1,0.477803118,0.914719857,0.575335079,0.785638228,1.219369921,-0.226241281,-0.229868382,0.721898543,0.724043933,0.661879685,-0.311367483,-0.436257027,-0.329564207,-0.598777256,-0.456546637,-0.013192717,0.052309679,0.303868642,-0.197538702,0.463904211,0.21262525,-0.440078758,-0.021140562,0.271724543,1.311432299,-0.354801638,-0.302371578,-0.166346092,-0.271260047
1,-2.092912251,1.049513373,-1.738117554,0.916009507,-0.746901366,-0.327168794,-0.560475459,-0.452010721,-0.719054207,-0.424660713,-0.311367483,-0.436257027,-0.329564207,0.561193113,-0.456546637,2.512070203,2.302809377,0.868617591,2.234432087,-0.075975849,3.017244808,-0.440078758,2.401567891,0.182142988,3.056962398,-0.354801638,-0.302371578,-0.166346092,-0.271260047
1,0.477803118,1.02255467,0.575335079,0.614723688,1.061719917,-0.496675159,-1.115725484,0.749814148,0.910170321,-0.424660713,-0.311367483,-0.436257027,-0.329564207,-0.472472481,-0.456546637,-0.051512211,-0.666154875,0.364342725,0.481083787,0.284096149,0.251864301,-0.440078758,-0.021140562,0.207492522,-0.434097799,-0.354801638,-0.302371578,-0.166346092,-0.271260047
1,0.477803118,-1.53402902,-1.738117554,-1.459419954,-0.061642513,-0.05330555,0.336615181,-0.043195014,-0.722594899,-0.424660713,0.215814657,2.184481164,-0.329564207,-0.592284068,-0.456546637,-0.611355109,-0.46239716,0.024814388,-0.240686843,0.022958604,-0.823109783,-0.440078758,-0.021140562,-0.097329021,-0.434097799,-0.354801638,3.307189139,-0.166346092,-0.271260047
1,0.477803118,-0.612939993,0.575335079,-2.37437699,-1.476473367,0.155343155,1.020083313,-0.021317219,-0.196072515,0.661879685,-0.007335265,-0.436257027,0.577507226,0.630455829,3.001905774,0.550980581,0.364633544,-1.083105365,-0.141068262,0.094089551,-1.110756887,-0.440078758,1.593998407,-0.702714176,-0.434097799,-0.354801638,-0.302371578,-0.166346092,-0.271260047
1,-2.092912251,1.049513373,0.575335079,0.735956651,0.842713697,-0.470478094,-1.029912066,0.135908343,0.976487345,-0.424660713,-0.311367483,0.331330961,-0.329564207,-0.137979248,0.414516933,0.126970972,-0.487583104,0.342511104,1.00479309,-0.03953168,-0.076314713,-0.440078758,0.786428922,0.654908492,-0.434097799,-0.354801638,-0.302371578,-0.166346092,-0.271260047
